GalaxyID,x,y,e1,e2
Galaxy1,2717.16,3557.05,0.206774,-0.132822
Galaxy2,357.00,2982.49,-0.226485,0.175249
Galaxy3,2109.41,10.09,-0.065390,0.467009
Galaxy4,366.79,146.37,-0.492941,-0.241749
Galaxy5,3702.28,1109.08,-0.106206,-0.000293
Galaxy6,1218.34,285.76,0.082527,0.023259
Galaxy7,2934.30,800.74,0.333472,0.383661
Galaxy8,730.18,87.04,-0.121354,-0.003497
Galaxy9,2940.13,453.90,-0.174044,-0.029524
Galaxy10,3921.89,547.21,-0.154056,0.355430
Galaxy11,1768.28,2451.14,-0.395704,0.191540
Galaxy12,2532.99,3236.17,-0.412106,0.071419
Galaxy13,752.53,2425.45,0.026218,-0.070209
Galaxy14,1737.40,3209.66,-0.406228,0.095562
Galaxy15,2720.01,1569.76,0.008962,-0.029052
Galaxy16,3689.50,3719.41,0.080438,0.232528
Galaxy17,2840.32,72.06,0.246508,-0.218541
Galaxy18,2881.06,1625.36,-0.045958,-0.322679
Galaxy19,3099.06,662.29,-0.469349,-0.359172
Galaxy20,3419.09,2905.11,-0.034221,0.115099
Galaxy21,111.85,1513.42,0.086734,-0.015708
Galaxy22,4012.32,124.44,-0.226980,-0.468163
Galaxy23,1576.58,3946.07,0.174678,0.278121
Galaxy24,1650.94,488.06,-0.039091,0.150305
Galaxy25,797.41,1965.09,-0.287637,-0.417571
Galaxy26,1079.39,4089.66,0.423573,-0.104748
Galaxy27,4034.90,2135.98,-0.112192,0.002653
Galaxy28,4131.96,753.42,-0.020978,-0.207549
Galaxy29,2441.61,3240.01,0.108345,0.288163
Galaxy30,2414.97,3408.26,0.250731,-0.128823
Galaxy31,1711.86,2128.93,0.065779,0.135303
Galaxy32,2867.48,3566.96,0.417238,-0.113291
Galaxy33,1685.72,3771.66,-0.249571,-0.100023
Galaxy34,3316.25,1996.67,-0.005358,0.603317
Galaxy35,768.19,2223.37,0.046108,0.456213
Galaxy36,2024.20,1758.56,-0.205775,0.063657
Galaxy37,1438.79,2157.94,0.234354,0.149888
Galaxy38,127.51,950.03,-0.367202,0.027575
Galaxy39,3928.42,150.05,0.505298,0.259980
Galaxy40,2502.67,4020.29,-0.190055,0.166825
Galaxy41,3583.38,936.70,0.150710,-0.108042
Galaxy42,420.27,2454.60,-0.216661,0.374416
Galaxy43,3564.05,2653.77,-0.118859,-0.086622
Galaxy44,2152.88,1393.93,-0.321286,-0.007578
Galaxy45,667.32,3217.37,-0.155810,0.111245
Galaxy46,2846.10,2427.87,-0.247344,0.211412
Galaxy47,1149.40,2927.89,-0.050288,0.319769
Galaxy48,234.85,327.32,0.071681,-0.145302
Galaxy49,2893.75,294.43,0.398738,0.127171
Galaxy50,2143.68,29.47,0.120740,0.104829
Galaxy51,2793.11,3973.12,0.380952,0.018170
Galaxy52,2547.20,3533.19,-0.213370,0.242597
Galaxy53,3504.36,1310.06,0.126236,0.121663
Galaxy54,385.27,4120.01,-0.055201,0.068626
Galaxy55,1495.43,2841.96,0.113273,0.063846
Galaxy56,2584.52,3204.99,-0.101002,-0.214567
Galaxy57,3549.34,2841.06,0.085932,-0.056804
Galaxy58,3428.61,121.36,-0.301495,-0.258011
Galaxy59,3914.53,799.09,-0.213468,-0.004721
Galaxy60,1794.25,840.79,-0.195637,0.351151
Galaxy61,604.75,3260.65,0.085005,-0.181006
Galaxy62,3849.66,2365.09,0.243880,0.162026
Galaxy63,3801.24,80.18,-0.015714,0.079111
Galaxy64,752.04,3464.59,-0.020927,0.365021
Galaxy65,3990.69,3433.12,0.182387,-0.149228
Galaxy66,145.90,3282.24,-0.085015,-0.021770
Galaxy67,4137.73,1035.15,-0.050017,-0.045950
Galaxy68,533.03,4168.97,0.005306,-0.350783
Galaxy69,1344.73,3541.34,-0.254544,0.272699
Galaxy70,1274.49,1875.91,-0.167495,-0.252728
Galaxy71,3349.55,961.58,-0.162740,-0.231697
Galaxy72,1961.39,2116.03,0.371093,0.282459
Galaxy73,4063.64,31.35,-0.429449,-0.231086
Galaxy74,1401.37,2675.26,-0.062397,-0.109897
Galaxy75,1838.17,3607.75,-0.346782,-0.135703
Galaxy76,2519.67,388.17,-0.809719,-0.080384
Galaxy77,3282.76,1581.13,-0.063474,0.127339
Galaxy78,831.75,105.46,-0.266178,-0.276311
Galaxy79,3731.84,3509.45,0.153186,0.212505
Galaxy80,1763.71,543.70,-0.485594,0.099982
Galaxy81,482.56,3532.21,0.164522,0.151271
Galaxy82,261.56,2969.49,-0.108734,0.398469
Galaxy83,3484.82,1057.84,0.160606,-0.020167
Galaxy84,3358.05,2413.91,0.143352,0.024497
Galaxy85,2906.03,1474.31,-0.235941,-0.381684
Galaxy86,3598.78,1911.61,-0.426701,-0.306382
Galaxy87,650.26,3382.25,-0.031485,0.037367
Galaxy88,4054.14,3932.99,0.043697,0.006737
Galaxy89,4147.04,2333.20,0.221078,0.020331
Galaxy90,2931.91,3176.10,-0.163273,0.054207
Galaxy91,3694.83,1910.51,0.104591,0.136690
Galaxy92,1532.50,631.32,0.137377,0.048020
Galaxy93,2947.10,3455.91,0.083878,-0.018511
Galaxy94,3335.34,1832.23,0.353443,0.185863
Galaxy95,1716.26,426.57,0.189939,-0.224499
Galaxy96,49.17,2639.97,0.209019,-0.215019
Galaxy97,1549.59,1692.75,0.277146,0.089613
Galaxy98,842.69,802.21,0.290345,-0.237025
Galaxy99,3835.09,1017.69,-0.128357,-0.190767
Galaxy100,1934.43,613.97,0.052883,0.022145
Galaxy101,802.30,3269.25,0.290907,0.073193
Galaxy102,711.52,74.96,0.246767,-0.216532
Galaxy103,1301.75,3842.35,-0.011959,0.047697
Galaxy104,474.13,3695.51,-0.133755,-0.242783
Galaxy105,2691.47,1750.19,-0.067252,-0.175243
Galaxy106,2415.81,3844.03,0.041965,-0.192487
Galaxy107,369.59,489.73,-0.066833,-0.006892
Galaxy108,3776.19,2406.70,0.480601,0.358970
Galaxy109,1429.05,1443.31,-0.056831,-0.195088
