GalaxyID,x,y,e1,e2
Galaxy1,1192.68,1879.09,-0.071293,-0.401736
Galaxy2,1304.30,1168.09,0.034434,0.286808
Galaxy3,3909.43,3988.02,-0.123827,-0.141173
Galaxy4,1347.58,1399.71,0.051166,-0.273860
Galaxy5,2723.21,327.38,0.168762,0.363296
Galaxy6,228.94,846.90,0.173621,0.356862
Galaxy7,3777.84,3456.12,-0.118663,-0.112865
Galaxy8,3576.73,589.21,-0.089274,0.321127
Galaxy9,3525.53,291.04,0.017283,0.153395
Galaxy10,1560.95,4003.19,0.161584,0.092879
Galaxy11,3257.01,1313.33,0.232051,-0.367736
Galaxy12,531.72,2788.64,-0.209012,0.059259
Galaxy13,3927.20,1936.98,-0.050372,-0.058644
Galaxy14,1413.31,3469.99,0.131063,0.068825
Galaxy15,3782.88,2200.71,0.385953,0.036173
Galaxy16,1245.28,3730.89,0.152135,0.093060
Galaxy17,2576.48,679.57,0.154529,0.421140
Galaxy18,1763.98,1526.09,-0.200525,0.165139
Galaxy19,2474.18,1808.58,0.293733,-0.101346
Galaxy20,66.29,1662.43,-0.208647,0.134621
Galaxy21,4140.15,1185.29,0.306921,-0.015380
Galaxy22,1530.23,4189.31,-0.226661,-0.066669
Galaxy23,2458.91,2570.73,0.101999,-0.349878
Galaxy24,169.46,4005.86,0.001004,-0.110907
Galaxy25,974.30,2879.50,-0.051092,0.192809
Galaxy26,1693.78,1232.53,-0.031483,0.097131
Galaxy27,2375.89,133.77,0.480505,0.213153
Galaxy28,185.28,2239.23,0.229910,0.000546
Galaxy29,1684.32,3270.37,0.538364,-0.255980
Galaxy30,824.44,1687.46,-0.117756,-0.044581
Galaxy31,3982.21,709.37,-0.079605,-0.030353
Galaxy32,717.99,2446.19,0.356991,-0.164593
Galaxy33,2927.24,4031.47,0.361096,0.323942
Galaxy34,989.53,2287.60,0.114784,-0.118590
Galaxy35,3660.37,3132.01,-0.034588,0.177260
Galaxy36,1094.91,2183.74,0.159837,-0.130115
Galaxy37,1632.40,1648.18,-0.252664,0.207678
Galaxy38,1869.97,3430.31,-0.014230,-0.001356
Galaxy39,3188.10,3393.54,-0.181231,0.577995
Galaxy40,1587.50,1522.85,-0.238781,0.363261
Galaxy41,2184.80,2151.46,-0.022147,0.358515
Galaxy42,3383.35,2845.19,0.280005,-0.293748
Galaxy43,483.88,369.11,-0.117514,0.044702
Galaxy44,767.73,3547.81,-0.018801,-0.328677
Galaxy45,3035.27,658.85,-0.063985,-0.079110
Galaxy46,1228.60,3363.50,-0.201290,0.155309
Galaxy47,318.66,3090.40,0.057548,0.013310
Galaxy48,2499.56,2905.92,-0.027176,0.312274
Galaxy49,3158.64,2334.13,0.288177,0.263908
Galaxy50,2247.37,2849.55,-0.041039,-0.259190
Galaxy51,2411.50,3516.63,0.290001,0.191318
Galaxy52,4090.47,847.76,0.057180,0.146501
Galaxy53,500.89,3101.66,0.185595,-0.037797
Galaxy54,3272.53,275.34,0.126420,-0.000667
Galaxy55,208.63,654.70,0.046072,-0.009072
Galaxy56,3452.33,1883.21,0.173304,-0.229198
Galaxy57,2348.46,1255.20,0.675352,0.187318
Galaxy58,1292.90,517.57,0.491329,0.001928
Galaxy59,3460.75,2479.29,-0.134873,0.252727
Galaxy60,2053.63,4048.87,-0.096916,-0.024983
Galaxy61,2804.40,549.50,0.139356,-0.135435
Galaxy62,2050.10,2824.19,-0.016937,-0.084614
Galaxy63,504.80,3555.22,-0.170400,-0.460273
Galaxy64,2952.53,3911.59,0.227823,0.343718
Galaxy65,3111.19,3469.41,0.261714,-0.001342
Galaxy66,493.54,1389.30,0.167523,-0.314645
Galaxy67,2735.85,1846.98,-0.177832,-0.168398
Galaxy68,2617.99,2911.69,0.128354,-0.165485
Galaxy69,3985.25,3557.13,-0.092642,-0.416147
Galaxy70,2085.92,2429.11,0.019423,0.149879
Galaxy71,2655.12,243.81,-0.108095,0.224770
Galaxy72,4167.60,2454.30,0.155328,0.268919
Galaxy73,2596.10,66.61,0.040909,-0.150315
Galaxy74,3339.87,1554.69,-0.015035,0.118897
Galaxy75,286.80,3388.92,-0.011081,-0.145915
Galaxy76,1299.15,3488.61,-0.011012,-0.145187
Galaxy77,3851.78,2551.84,-0.084817,-0.158655
Galaxy78,3777.84,1099.30,0.259337,0.156436
Galaxy79,4124.05,3864.39,-0.462015,0.116146
Galaxy80,1505.22,1784.07,-0.206975,0.031610
Galaxy81,1639.70,1143.70,0.336738,-0.011730
Galaxy82,3962.46,731.76,-0.040788,0.209372
Galaxy83,580.02,71.79,0.022904,-0.034771
Galaxy84,179.51,3466.79,-0.136995,0.050457
Galaxy85,1655.54,209.17,-0.157282,0.274257
Galaxy86,2420.99,1144.09,0.147555,-0.097970
Galaxy87,1325.90,61.42,0.161599,-0.116702
Galaxy88,3862.60,2126.76,-0.047572,0.130723
Galaxy89,3327.49,4061.23,0.285354,0.233922
Galaxy90,1947.91,3629.35,0.154859,0.017696
Galaxy91,2337.11,2345.03,-0.116903,0.213598
Galaxy92,142.62,2983.44,0.093418,-0.118743
Galaxy93,3883.00,4011.13,0.147456,0.141045
Galaxy94,3723.23,2347.14,0.226000,0.013666
Galaxy95,70.34,2320.41,0.005969,0.479740
Galaxy96,2606.57,1095.72,-0.715788,0.069546
Galaxy97,2749.66,2369.82,-0.082625,-0.057242
Galaxy98,3212.45,2249.13,0.008177,-0.129516
Galaxy99,3863.57,3595.73,0.264027,0.317854
Galaxy100,647.26,2357.08,-0.208051,-0.131332
Galaxy101,2451.24,1322.81,0.236912,-0.018255
Galaxy102,128.25,3721.17,0.185169,0.311018
Galaxy103,2044.86,3994.62,0.264337,-0.046618
Galaxy104,2697.65,1816.28,-0.010585,0.169074
Galaxy105,1542.70,1616.14,-0.094562,-0.250385
Galaxy106,87.71,3231.66,-0.470193,0.287471
Galaxy107,532.95,1430.90,0.109104,-0.023808
Galaxy108,781.66,2447.83,-0.097999,-0.223061
Galaxy109,4178.96,107.85,0.045597,0.369106
Galaxy110,3462.27,2357.35,-0.622899,-0.048410
Galaxy111,873.59,3856.11,0.031045,0.243067
Galaxy112,3863.16,2753.31,-0.105995,-0.202343
Galaxy113,983.51,2532.67,0.049292,0.052910
Galaxy114,1874.35,2904.98,0.151246,0.503222
Galaxy115,1323.59,1942.46,0.084800,-0.081235
Galaxy116,346.45,1151.91,-0.197929,-0.477584
Galaxy117,2451.21,1829.49,-0.331170,0.351968
Galaxy118,2582.79,852.03,-0.035313,0.334285
Galaxy119,3785.95,3905.98,-0.259691,-0.319692
Galaxy120,3733.12,1811.78,0.049769,-0.209977
Galaxy121,3101.08,3927.40,0.143759,0.313064
Galaxy122,339.80,3080.23,0.020713,0.023616
Galaxy123,921.35,2926.89,0.150646,0.049831
Galaxy124,3254.31,4113.01,0.281203,-0.123288
Galaxy125,4066.55,2887.23,-0.348190,0.166930
Galaxy126,1100.05,638.29,-0.078162,0.074250
Galaxy127,3849.66,2155.08,0.000232,0.015285
Galaxy128,3677.68,367.57,0.026067,0.209560
Galaxy129,583.13,278.12,-0.042338,-0.023788
Galaxy130,2086.15,2526.44,-0.241799,-0.113972
Galaxy131,3676.18,4172.93,0.046812,-0.113773
Galaxy132,39.30,3873.05,-0.284397,-0.095825
Galaxy133,2747.29,1827.80,-0.086778,-0.013690
Galaxy134,56.54,3280.93,-0.576769,0.047553
Galaxy135,2299.62,2663.22,-0.211554,-0.008770
Galaxy136,2655.20,22.34,0.159960,0.158993
Galaxy137,305.16,1465.77,-0.254067,0.148285
Galaxy138,4082.77,1446.35,0.108648,-0.013693
Galaxy139,3136.45,3005.31,-0.499728,-0.303539
Galaxy140,2331.90,502.95,-0.189033,0.146691
Galaxy141,1762.07,1834.38,0.009406,0.131371
Galaxy142,4039.80,981.11,-0.038263,-0.162237
Galaxy143,2778.86,2772.14,0.132532,-0.085590
Galaxy144,1849.45,1614.38,-0.154801,-0.508851
Galaxy145,3913.38,2962.26,-0.133021,0.109257
Galaxy146,3367.50,3450.12,0.090897,0.001104
Galaxy147,3600.31,191.71,0.003924,0.394331
Galaxy148,3236.57,340.39,-0.366637,0.151466
Galaxy149,3247.51,343.28,-0.172136,0.012940
Galaxy150,418.56,751.20,0.012808,0.209023
Galaxy151,2730.91,224.72,-0.052668,0.210532
Galaxy152,3894.28,449.79,-0.129200,0.071529
Galaxy153,2964.18,2629.11,0.015993,-0.227413
Galaxy154,864.54,2592.47,0.378964,0.132264
Galaxy155,3550.32,3089.36,-0.135740,0.048102
Galaxy156,3364.18,1588.82,0.064792,0.047557
Galaxy157,1411.62,729.69,0.230831,0.225228
Galaxy158,2654.01,1879.80,-0.031830,0.235698
Galaxy159,1466.88,470.64,-0.061341,0.250008
Galaxy160,2206.40,2501.55,0.057751,0.008543
Galaxy161,1708.56,2995.97,-0.310986,-0.353235
Galaxy162,4008.37,747.18,-0.110823,-0.108089
Galaxy163,2854.33,1495.57,-0.017947,0.296789
Galaxy164,1704.88,2744.57,-0.359523,-0.077520
Galaxy165,3759.51,2095.23,0.067264,0.312818
Galaxy166,2960.49,131.94,-0.037414,0.295197
Galaxy167,3074.13,3231.89,-0.043337,-0.638861
Galaxy168,886.80,4178.67,0.221867,0.030517
Galaxy169,350.63,3328.67,0.249704,-0.295389
Galaxy170,831.75,1152.85,0.192470,0.286003
Galaxy171,1206.61,3292.48,-0.193286,-0.108787
Galaxy172,3083.95,3452.00,-0.175087,-0.104674
Galaxy173,2906.25,1902.50,0.109549,0.499586
Galaxy174,709.93,2929.13,0.074226,0.036972
Galaxy175,410.84,3135.08,-0.286783,0.393242
Galaxy176,3945.10,2488.50,0.006733,-0.033300
Galaxy177,2860.55,3135.67,0.015222,0.243804
Galaxy178,2946.28,1543.24,-0.202193,-0.061817
Galaxy179,879.02,1746.89,0.444020,0.172060
Galaxy180,2671.43,771.79,0.254806,0.036659
Galaxy181,3142.93,3822.15,0.300103,0.122754
Galaxy182,3353.58,3794.61,-0.090887,-0.240665
Galaxy183,3012.47,3207.02,0.045123,-0.450091
Galaxy184,2411.76,3794.68,0.016462,-0.388282
Galaxy185,2423.06,3134.77,0.191123,0.086950
Galaxy186,2074.96,1596.61,0.043706,0.351999
Galaxy187,119.58,2499.74,-0.472224,0.185968
Galaxy188,961.05,966.19,0.235472,0.277775
Galaxy189,1854.56,2666.19,-0.010291,0.412862
Galaxy190,2325.62,388.69,0.079453,0.132598
Galaxy191,268.58,1930.99,0.224641,0.164562
Galaxy192,2111.63,418.13,-0.030780,-0.126233
Galaxy193,2210.80,1910.51,-0.074980,-0.223913
Galaxy194,562.57,939.79,0.277663,0.007168
Galaxy195,2847.73,1498.87,0.122057,-0.119938
Galaxy196,1766.99,1851.01,0.052659,-0.418336
Galaxy197,187.10,196.67,0.201496,-0.028754
Galaxy198,2057.16,4195.81,0.048588,-0.179127
Galaxy199,2379.13,3651.09,-0.031213,-0.290603
Galaxy200,345.99,4198.92,0.447580,0.201882
Galaxy201,2683.91,135.77,0.184594,0.377720
Galaxy202,2310.20,2581.66,-0.088414,-0.099911
Galaxy203,4041.19,2855.11,0.085197,-0.348801
Galaxy204,339.02,3444.44,0.179663,-0.173549
Galaxy205,737.66,2543.55,-0.058303,-0.224554
Galaxy206,1652.13,3194.52,0.208722,0.120216
Galaxy207,212.08,1793.97,-0.062147,-0.242928
Galaxy208,2900.38,802.89,0.002426,-0.064911
Galaxy209,3712.34,880.22,0.108615,0.074032
Galaxy210,1932.37,888.90,-0.191604,0.114121
Galaxy211,685.93,3141.70,0.194203,-0.067048
Galaxy212,3339.24,3855.25,0.062683,0.312120
Galaxy213,489.82,4180.65,0.015317,0.037915
Galaxy214,577.90,3793.53,-0.302739,-0.107337
Galaxy215,1026.71,1362.91,0.090252,-0.072359
Galaxy216,685.67,1149.98,-0.072012,0.024697
Galaxy217,73.02,1967.22,-0.195103,-0.098808
Galaxy218,3185.82,4140.63,-0.168497,0.150604
Galaxy219,3042.62,1735.56,-0.107026,-0.116563
Galaxy220,2201.36,3769.13,-0.294624,-0.274435
Galaxy221,8.20,3271.08,0.156624,-0.203544
Galaxy222,3588.63,3861.01,0.016980,-0.125104
Galaxy223,1446.68,3714.62,-0.526269,0.126423
Galaxy224,1536.06,1242.69,-0.064164,-0.072964
Galaxy225,3674.51,1728.39,-0.370266,0.003233
Galaxy226,1846.42,2187.05,0.030134,-0.298891
Galaxy227,3912.43,1586.52,-0.415468,-0.115219
Galaxy228,3698.81,3529.86,0.154369,-0.320189
Galaxy229,1528.15,1969.24,-0.312864,0.043865
Galaxy230,2867.46,4181.13,-0.045600,-0.235355
Galaxy231,2704.88,575.96,0.122895,-0.180856
Galaxy232,1574.42,1051.63,-0.185773,0.056559
Galaxy233,1900.82,3742.00,0.327968,-0.202937
Galaxy234,4110.13,158.91,0.162034,-0.039510
Galaxy235,2246.35,447.47,0.025264,-0.120417
Galaxy236,1885.44,559.33,0.107550,0.060712
Galaxy237,2303.98,3541.87,0.134842,0.037351
Galaxy238,3323.96,884.52,-0.285658,-0.516927
Galaxy239,1999.92,1404.79,0.221694,-0.115978
Galaxy240,1813.23,1283.02,-0.440143,-0.378433
Galaxy241,3168.51,2592.81,-0.012567,0.026033
Galaxy242,2971.55,646.59,0.159669,0.001289
Galaxy243,4198.98,2177.81,-0.013804,0.090838
Galaxy244,998.22,350.23,-0.068877,0.191052
Galaxy245,879.77,3657.34,0.118046,-0.206239
Galaxy246,738.02,2585.75,0.007907,0.120381
Galaxy247,3199.57,1270.58,0.218430,-0.066011
Galaxy248,1899.92,17.29,0.264962,0.036287
Galaxy249,1458.27,1007.91,0.334584,-0.172045
Galaxy250,2987.31,160.24,-0.159351,-0.206475
Galaxy251,2901.32,363.58,-0.076548,-0.064234
Galaxy252,1067.66,3830.97,0.334981,0.093173
Galaxy253,3821.90,1762.49,0.037070,0.186440
Galaxy254,1610.52,3359.85,-0.292750,-0.125938
Galaxy255,307.87,2284.71,-0.194635,0.188627
Galaxy256,2300.65,2675.97,-0.035959,-0.163191
Galaxy257,1557.69,190.59,0.391138,0.131841
Galaxy258,3077.28,482.21,0.028362,0.068530
Galaxy259,2953.47,3524.22,-0.218213,0.249162
Galaxy260,2698.45,3297.53,-0.233572,-0.217841
Galaxy261,1955.27,3036.68,0.287373,0.457371
Galaxy262,2954.92,398.42,0.258037,-0.220812
Galaxy263,2596.28,31.63,-0.220565,-0.021283
Galaxy264,2014.70,3732.65,0.012571,-0.040236
Galaxy265,3389.26,3729.80,-0.288069,-0.272896
Galaxy266,4.89,408.08,0.421032,-0.420866
Galaxy267,3134.56,3142.81,-0.056559,0.193187
Galaxy268,3494.07,2770.63,0.029477,0.004032
Galaxy269,1110.92,909.37,0.651051,-0.308910
Galaxy270,2419.24,1026.61,-0.131563,0.288964
Galaxy271,3151.92,1771.66,0.240598,-0.468385
Galaxy272,2882.44,1805.41,-0.211405,-0.351129
Galaxy273,1956.94,2091.16,-0.128769,0.067738
Galaxy274,3159.78,3774.59,0.146495,-0.157996
Galaxy275,2170.01,3289.46,-0.150079,-0.116255
Galaxy276,3469.94,3891.36,0.409978,-0.044460
Galaxy277,1054.34,3634.23,-0.040878,0.058506
Galaxy278,3932.05,1326.36,-0.463932,-0.318001
Galaxy279,3084.26,3122.58,0.103448,-0.017762
Galaxy280,1266.63,1099.47,0.019259,0.108914
Galaxy281,3497.46,1029.26,0.335480,-0.037388
Galaxy282,3340.40,2031.56,0.074618,0.029101
Galaxy283,2609.46,1302.52,-0.121379,0.118856
Galaxy284,3565.44,1193.82,0.234339,-0.396836
Galaxy285,3870.47,2977.17,0.141751,0.185299
Galaxy286,1384.23,3961.25,0.022641,0.172821
Galaxy287,210.89,782.13,-0.121545,-0.250152
Galaxy288,1408.39,3580.32,-0.035239,-0.439162
Galaxy289,1265.15,3582.48,-0.229247,0.143998
Galaxy290,3279.74,739.35,0.158581,0.225426
Galaxy291,1856.78,3064.03,0.390466,-0.170250
Galaxy292,471.69,729.23,0.292423,-0.276753
