GalaxyID,x,y,e1,e2
Galaxy1,3632.15,4042.40,-0.168051,-0.395994
Galaxy2,1962.26,3306.94,0.122427,0.024622
Galaxy3,1077.33,2540.83,-0.249924,0.019808
Galaxy4,1709.39,377.54,0.066556,-0.223961
Galaxy5,1461.50,446.72,-0.186768,0.045817
Galaxy6,4039.13,413.66,-0.287183,0.157017
Galaxy7,1305.21,3469.50,-0.098196,0.387842
Galaxy8,312.06,3235.27,-0.173386,-0.073258
Galaxy9,208.37,3144.96,-0.382781,-0.036441
Galaxy10,1252.15,1838.53,-0.163229,-0.014734
Galaxy11,1958.78,2511.21,-0.050485,0.158106
Galaxy12,373.54,1444.30,-0.250876,0.306581
Galaxy13,571.25,3869.86,-0.472660,0.129714
Galaxy14,2318.51,1703.47,0.002485,-0.273800
Galaxy15,120.99,3460.50,-0.338695,-0.052184
Galaxy16,2461.20,1921.81,0.065218,-0.188320
Galaxy17,2353.77,43.75,0.253148,-0.097670
Galaxy18,3005.02,2237.42,0.624425,0.463162
Galaxy19,1546.69,1217.78,-0.142396,-0.214679
Galaxy20,1934.62,1855.31,0.032906,-0.181411
Galaxy21,1810.26,1130.63,-0.577108,-0.280018
Galaxy22,3377.85,3926.10,-0.088046,0.128894
Galaxy23,2690.76,153.29,0.213944,-0.137049
Galaxy24,949.11,3510.45,-0.165919,0.103457
Galaxy25,1203.90,2720.18,-0.468574,-0.503403
Galaxy26,638.36,671.41,-0.261790,0.320862
Galaxy27,3510.65,1375.81,-0.525344,0.131321
Galaxy28,1973.20,1068.61,-0.080657,-0.298430
Galaxy29,2546.46,1422.70,0.259737,0.296085
Galaxy30,4183.17,1808.88,-0.141960,0.003612
Galaxy31,2668.86,3721.97,0.016437,-0.020214
Galaxy32,3854.64,1201.32,-0.079042,-0.150518
Galaxy33,335.83,2708.97,0.051643,-0.227678
Galaxy34,2561.26,3464.81,-0.145229,-0.247852
Galaxy35,2193.62,2258.97,0.003564,0.146939
Galaxy36,2660.29,3855.17,0.081221,-0.008572
Galaxy37,1266.57,335.02,0.016644,-0.002376
Galaxy38,1388.47,4182.18,0.094764,-0.033669
Galaxy39,3193.43,4146.58,-0.006329,-0.180373
Galaxy40,282.65,967.23,0.046173,0.118590
Galaxy41,3834.63,2397.80,0.141103,-0.243594
Galaxy42,513.02,2283.67,0.019779,-0.052922
Galaxy43,641.17,1098.07,0.110392,0.020059
Galaxy44,3964.54,2014.92,0.090542,0.296143
Galaxy45,3840.95,608.33,0.153621,-0.157966
Galaxy46,2627.91,2963.77,-0.121397,-0.320624
Galaxy47,3315.90,925.59,0.087565,-0.136654
Galaxy48,1115.46,437.25,0.311818,-0.093407
Galaxy49,2045.55,473.85,-0.129225,-0.408764
Galaxy50,2526.64,3111.82,-0.257145,0.092354
Galaxy51,2234.44,1901.35,-0.666447,-0.338442
Galaxy52,701.16,4022.11,-0.417105,0.027089
Galaxy53,1434.97,600.51,0.177980,-0.226641
Galaxy54,4168.87,2996.80,-0.252351,0.139415
Galaxy55,52.53,3124.34,0.036126,0.277152
Galaxy56,1607.59,2173.41,-0.303124,-0.276749
Galaxy57,545.45,1232.24,0.375189,0.019108
Galaxy58,3876.97,2010.21,-0.254188,-0.156321
Galaxy59,1747.87,3546.45,-0.022847,-0.345975
Galaxy60,865.18,3619.86,-0.533145,-0.012106
Galaxy61,328.29,3862.08,0.003237,0.113424
Galaxy62,3741.32,110.10,0.204227,0.131969
Galaxy63,1823.09,3467.01,-0.150442,-0.016186
Galaxy64,43.63,1435.49,-0.064428,0.346167
Galaxy65,2527.97,817.21,0.182162,-0.183176
Galaxy66,3035.57,2722.85,0.212011,0.129770
