GalaxyID,x,y,e1,e2
Galaxy1,61.48,2680.58,-0.036387,-0.027800
Galaxy2,641.91,3069.60,0.226713,-0.451006
Galaxy3,2301.97,786.07,0.079653,-0.138406
Galaxy4,1731.94,2257.92,-0.048887,-0.129610
Galaxy5,4018.79,1397.34,-0.199452,-0.215335
Galaxy6,2184.40,3913.55,-0.199011,-0.261375
Galaxy7,1581.24,1112.19,-0.066943,0.121652
Galaxy8,3528.08,2620.43,0.058672,-0.153218
Galaxy9,3537.92,3571.89,0.285702,0.250500
Galaxy10,2056.68,2680.16,0.072665,0.220241
Galaxy11,2271.59,3284.15,0.051661,0.227733
Galaxy12,211.04,2069.83,0.027974,-0.074499
Galaxy13,836.40,658.18,0.231412,-0.460213
Galaxy14,1972.86,3848.20,0.209653,0.047287
Galaxy15,3663.02,2908.13,-0.350117,-0.234514
Galaxy16,2029.49,3120.43,0.016098,-0.060045
Galaxy17,3798.18,726.92,-0.307619,-0.135319
Galaxy18,3199.28,3481.06,0.007188,0.011551
Galaxy19,1617.09,3512.33,0.055978,0.206052
Galaxy20,3000.98,1465.40,0.052275,0.097163
Galaxy21,881.08,4024.93,0.032369,-0.187089
Galaxy22,741.71,795.66,0.122628,0.146228
Galaxy23,877.20,2362.35,0.244867,0.205851
Galaxy24,1611.69,1368.83,-0.157272,-0.251796
Galaxy25,1351.79,4007.24,0.069133,-0.113245
Galaxy26,3265.68,100.24,0.124314,0.164038
Galaxy27,1317.20,576.62,-0.134127,0.009439
Galaxy28,1338.12,3072.63,-0.245972,-0.039572
Galaxy29,1135.79,2783.10,0.318174,-0.062197
Galaxy30,305.11,175.78,-0.349395,-0.421482
Galaxy31,4072.99,933.03,0.012952,0.055128
Galaxy32,1881.53,2176.47,-0.067380,-0.166675
Galaxy33,2785.81,653.86,0.133972,-0.183158
Galaxy34,3363.77,2853.00,0.068185,0.192738
Galaxy35,2171.86,3832.44,-0.312676,0.097313
Galaxy36,3978.01,4027.20,0.150446,0.399949
Galaxy37,1968.48,1361.85,0.369846,0.038316
Galaxy38,3083.67,3140.49,0.028381,-0.361230
Galaxy39,26.13,181.40,-0.087478,-0.043385
Galaxy40,2216.08,892.06,-0.033435,-0.056877
Galaxy41,2530.64,1284.60,0.373963,-0.194899
Galaxy42,974.59,1737.15,0.152484,-0.133352
Galaxy43,2518.65,2251.60,-0.037629,0.209439
Galaxy44,261.44,1897.72,-0.199084,0.096262
Galaxy45,1518.47,642.32,-0.083744,-0.425657
Galaxy46,3286.28,3604.83,0.214956,-0.154986
Galaxy47,3552.15,999.76,0.115348,0.279626
Galaxy48,293.00,1647.21,-0.047776,-0.129814
Galaxy49,428.81,608.46,-0.173042,-0.143274
Galaxy50,372.43,2839.30,0.066761,0.042861
Galaxy51,1767.35,3463.97,-0.192108,-0.013589
Galaxy52,1101.44,826.03,-0.435530,-0.309114
Galaxy53,155.59,1122.87,-0.088386,0.306537
Galaxy54,3518.36,3422.09,-0.148504,-0.187417
Galaxy55,431.93,4141.91,0.159249,0.167619
Galaxy56,2793.64,240.86,0.127377,-0.076410
Galaxy57,2844.62,2558.75,-0.236944,-0.048550
Galaxy58,917.44,2440.15,0.362963,-0.033223
Galaxy59,1642.42,3511.17,-0.004258,-0.119417
Galaxy60,3734.93,3538.33,0.049388,-0.279149
Galaxy61,513.33,4125.77,-0.101509,-0.073461
Galaxy62,708.45,3399.11,-0.438878,-0.073396
Galaxy63,786.77,442.75,0.059162,0.107990
Galaxy64,1117.56,1253.91,0.303781,0.217277
Galaxy65,2214.80,230.99,-0.144391,0.192397
Galaxy66,2023.90,3714.57,0.109531,-0.015747
Galaxy67,4057.15,3431.17,-0.083389,-0.185529
Galaxy68,4192.51,1863.94,0.096159,0.093757
Galaxy69,3867.69,400.05,0.199699,-0.260990
Galaxy70,3008.56,3360.46,-0.088994,-0.185244
Galaxy71,1129.06,1499.99,-0.057203,0.050478
Galaxy72,3012.92,80.54,0.060225,-0.282749
Galaxy73,2439.84,4160.83,0.240029,0.040160
Galaxy74,1440.29,2867.35,-0.168957,0.321554
Galaxy75,3889.63,1043.98,0.138164,-0.177100
Galaxy76,1054.01,2777.26,0.239469,-0.199318
Galaxy77,3841.25,4019.50,-0.320174,-0.177277
Galaxy78,2133.17,1822.79,-0.062906,-0.131389
Galaxy79,2646.71,1983.02,-0.083345,0.110049
Galaxy80,3849.30,2554.60,-0.167637,-0.018950
Galaxy81,1780.36,1683.64,0.089301,0.001551
Galaxy82,2497.32,1170.17,0.282533,-0.381803
Galaxy83,3121.59,1618.82,-0.030489,0.174394
Galaxy84,1772.02,3713.75,-0.010427,0.270191
Galaxy85,2735.24,3935.82,0.040198,-0.014740
Galaxy86,1038.71,3818.39,-0.154682,-0.104982
Galaxy87,2327.67,3417.32,-0.252783,-0.046505
Galaxy88,2907.13,2535.91,0.092120,0.138657
Galaxy89,94.23,450.93,-0.387048,0.112354
Galaxy90,945.62,919.97,0.181505,0.156481
Galaxy91,1744.50,3393.94,-0.098453,0.326947
Galaxy92,2556.07,1730.03,0.186216,-0.114009
Galaxy93,1411.28,2899.74,-0.005435,-0.200699
Galaxy94,1400.14,624.39,0.378728,-0.158949
Galaxy95,1656.38,3194.89,0.289593,0.162570
Galaxy96,1340.28,1373.20,-0.279839,-0.075566
Galaxy97,3696.63,190.41,-0.149203,-0.002658
Galaxy98,3041.37,382.72,0.058891,-0.042385
Galaxy99,225.55,3883.20,0.079629,0.054906
Galaxy100,1138.43,1521.74,0.054900,-0.393880
Galaxy101,4024.81,2319.90,-0.059400,0.363431
Galaxy102,1629.20,3911.11,-0.196239,0.003903
Galaxy103,260.80,3502.71,0.011267,-0.112451
Galaxy104,308.26,244.14,-0.062353,-0.068518
Galaxy105,2597.27,2618.97,-0.422632,0.143038
Galaxy106,335.44,4060.22,-0.003020,0.013895
Galaxy107,1736.31,865.91,0.396160,-0.065193
Galaxy108,2282.44,3978.08,-0.011830,-0.061156
Galaxy109,207.29,2433.09,0.132657,-0.012206
Galaxy110,1165.23,3631.77,0.319842,-0.145018
Galaxy111,3330.26,2290.68,-0.080381,0.277459
Galaxy112,2334.53,1158.24,-0.046296,-0.107862
Galaxy113,362.90,3501.04,-0.188911,-0.083005
Galaxy114,1742.28,2419.05,0.152523,-0.088739
Galaxy115,108.53,1633.50,-0.126785,-0.197547
Galaxy116,1756.34,481.76,0.399186,0.036080
Galaxy117,2010.46,2318.03,0.183904,0.178787
Galaxy118,2534.37,3895.13,-0.249984,0.208832
Galaxy119,3692.31,1958.65,-0.206043,0.065589
Galaxy120,660.15,2997.66,0.291967,0.286796
Galaxy121,1293.13,1341.33,0.210807,-0.292635
Galaxy122,3777.10,1789.77,0.188937,0.051806
Galaxy123,958.71,571.41,0.007401,-0.059904
Galaxy124,2602.71,3374.20,0.017622,0.255846
Galaxy125,3400.00,2061.53,-0.120371,-0.005750
Galaxy126,3380.98,226.97,-0.035536,-0.085241
Galaxy127,850.35,192.23,-0.106238,-0.111231
Galaxy128,3143.13,675.39,-0.032764,0.031149
Galaxy129,3773.69,2549.49,0.139246,0.298699
Galaxy130,4077.78,3045.81,-0.347389,0.544766
Galaxy131,3975.23,1483.91,-0.153277,0.183387
Galaxy132,4030.14,3668.44,-0.121368,-0.210254
Galaxy133,801.02,464.54,0.103781,-0.020977
Galaxy134,2112.97,1023.61,-0.104176,-0.295150
Galaxy135,753.25,2861.74,0.237221,-0.502894
Galaxy136,3793.98,184.54,0.283054,0.066916
Galaxy137,2315.59,553.75,-0.087242,-0.063251
Galaxy138,2925.59,247.35,0.157010,0.227962
Galaxy139,2857.65,3740.06,0.270124,-0.074074
Galaxy140,3491.00,157.82,-0.166162,-0.094372
Galaxy141,2893.60,1554.55,-0.303487,0.096162
Galaxy142,403.16,637.64,0.250607,0.345183
Galaxy143,2156.66,407.69,0.013034,-0.096338
Galaxy144,1185.42,3508.20,-0.106166,0.187055
Galaxy145,220.22,3486.56,0.068353,0.275212
Galaxy146,3115.08,1199.55,-0.052709,-0.003672
Galaxy147,4068.18,2084.36,-0.096004,-0.057174
Galaxy148,2564.41,1416.77,0.227324,0.378788
Galaxy149,1474.89,1716.71,-0.011483,-0.227189
Galaxy150,3794.55,3159.94,0.126338,-0.145728
Galaxy151,3409.19,3494.15,-0.234285,-0.054369
Galaxy152,1384.89,1304.74,-0.116252,0.151896
Galaxy153,1695.88,2067.92,0.212366,0.377259
Galaxy154,685.12,3063.67,0.083746,-0.152181
Galaxy155,4030.62,3911.29,0.114883,0.279279
Galaxy156,1062.79,3628.07,0.185805,0.243593
Galaxy157,1470.03,3972.50,-0.189640,0.041950
Galaxy158,2700.28,71.98,0.014327,0.011707
Galaxy159,2837.07,2007.14,-0.364521,0.321821
Galaxy160,4122.70,822.07,-0.098309,0.066379
Galaxy161,1131.89,2547.19,-0.185904,0.240059
Galaxy162,3433.28,2675.83,0.242349,0.321090
Galaxy163,1292.39,2545.94,0.188773,-0.040342
Galaxy164,2171.56,610.68,0.018524,0.022156
Galaxy165,2065.26,2904.33,-0.257081,-0.288600
Galaxy166,1234.71,3418.93,-0.032241,0.043645
Galaxy167,1368.88,4081.98,-0.187661,-0.006640
Galaxy168,368.08,2164.64,0.181034,-0.298201
Galaxy169,2199.40,4040.60,-0.068892,-0.053555
Galaxy170,3171.68,312.48,0.028056,0.035231
Galaxy171,2815.49,2683.63,-0.286127,0.125509
Galaxy172,3226.13,2007.79,0.249059,0.350780
Galaxy173,3158.99,244.93,-0.256549,0.370454
Galaxy174,47.31,3064.98,-0.183786,0.148703
Galaxy175,1992.50,1704.84,-0.029908,-0.030092
Galaxy176,2190.48,1860.54,0.160549,0.114067
Galaxy177,3945.04,3509.09,-0.174940,0.375341
Galaxy178,3688.68,452.25,-0.024470,-0.070458
Galaxy179,1742.19,643.82,0.105384,-0.050209
Galaxy180,2226.89,1868.46,-0.019070,-0.318690
Galaxy181,3630.13,575.79,-0.238649,0.166832
Galaxy182,2524.87,3037.38,-0.174751,0.426338
Galaxy183,42.57,988.14,0.046323,0.095577
Galaxy184,100.70,890.72,0.013532,0.307960
Galaxy185,4063.07,756.88,-0.299469,-0.287932
Galaxy186,253.74,3078.45,-0.062666,-0.086979
Galaxy187,3452.15,806.00,-0.083585,-0.299633
Galaxy188,816.61,751.83,-0.219964,0.299841
Galaxy189,574.71,2784.09,-0.203714,-0.231535
Galaxy190,3339.96,1181.28,0.103863,-0.263861
Galaxy191,3935.63,3745.87,-0.322303,-0.686421
Galaxy192,2033.59,2206.46,0.165218,-0.033068
Galaxy193,3079.38,4071.67,0.162827,-0.269081
Galaxy194,443.77,1201.53,0.144312,-0.037048
Galaxy195,709.45,2555.15,-0.181146,-0.053719
Galaxy196,2823.00,2798.49,-0.124863,-0.006986
Galaxy197,2047.50,4006.59,-0.177813,0.364500
Galaxy198,2234.61,4135.39,-0.338135,0.110611
Galaxy199,1584.14,3314.00,-0.311769,0.076592
Galaxy200,2880.96,399.34,0.280691,-0.410831
Galaxy201,4172.27,2955.52,-0.369313,0.351735
Galaxy202,3459.49,2722.45,-0.253906,0.189661
Galaxy203,1086.33,3030.51,-0.026770,-0.302175
Galaxy204,1671.71,1445.42,0.027780,-0.131847
Galaxy205,4185.37,1180.48,0.060253,-0.112967
Galaxy206,547.29,4139.85,-0.233088,-0.066603
Galaxy207,4020.62,2610.37,-0.369169,0.207302
Galaxy208,1080.87,2525.44,-0.376333,-0.229302
Galaxy209,4113.98,3370.28,-0.010508,0.349137
Galaxy210,2442.74,3360.10,-0.114360,0.292002
Galaxy211,3213.31,2976.70,-0.188757,0.162891
Galaxy212,2103.12,3216.88,-0.437528,0.136103
Galaxy213,171.79,1170.76,-0.043016,-0.362748
Galaxy214,2849.31,386.01,0.041789,-0.073065
Galaxy215,3151.45,3631.21,-0.001554,-0.252846
Galaxy216,161.23,1622.42,0.113549,-0.136060
Galaxy217,244.83,558.32,0.227755,-0.312801
Galaxy218,39.25,802.83,0.127146,0.410095
Galaxy219,2077.46,1102.36,-0.020133,-0.100931
Galaxy220,311.46,294.64,0.283159,0.269305
Galaxy221,1439.11,176.45,0.558371,0.210128
Galaxy222,3317.23,2329.67,-0.126699,-0.041942
Galaxy223,1580.96,807.37,-0.008660,-0.059247
Galaxy224,632.99,1360.73,0.250228,0.242300
Galaxy225,1297.01,1036.12,0.095659,-0.194288
Galaxy226,2256.48,3016.64,0.146793,-0.220505
Galaxy227,2185.12,1014.62,-0.082024,-0.149097
Galaxy228,1029.89,3442.33,0.058770,-0.043434
Galaxy229,607.38,3379.14,-0.149431,0.279132
Galaxy230,1924.18,1889.84,-0.051287,-0.061922
Galaxy231,3037.03,1944.43,-0.399777,-0.005969
Galaxy232,461.31,2842.13,-0.207718,-0.018153
Galaxy233,1971.01,3928.39,0.041213,-0.201664
