GalaxyID,x,y,e1,e2
Galaxy1,1860.88,2618.19,-0.076840,-0.438905
Galaxy2,853.17,2510.04,-0.428133,-0.318246
Galaxy3,1636.20,553.27,0.407618,-0.411612
Galaxy4,4140.53,3316.92,-0.033986,-0.040887
Galaxy5,552.13,847.37,-0.153361,0.333962
Galaxy6,252.98,319.50,0.332195,0.313481
Galaxy7,624.18,99.41,0.121061,0.293352
Galaxy8,3072.62,808.81,0.130537,-0.308109
Galaxy9,2644.71,3957.60,-0.151006,0.074994
Galaxy10,3643.81,3720.56,0.168192,0.032505
Galaxy11,3727.84,4058.49,0.219226,-0.139543
Galaxy12,2788.96,4008.82,-0.084984,0.073111
Galaxy13,1255.29,1433.67,-0.081507,0.212127
Galaxy14,661.18,2962.47,0.262630,0.004556
Galaxy15,1871.10,19.54,0.398533,-0.066191
Galaxy16,4183.56,620.42,0.424400,-0.139605
Galaxy17,974.44,848.31,0.286359,0.490848
Galaxy18,67.74,196.51,0.224323,-0.302210
Galaxy19,2651.89,296.07,-0.248605,-0.106691
Galaxy20,1325.94,1772.70,-0.226070,0.364602
Galaxy21,2105.76,4103.22,0.077652,0.082210
Galaxy22,972.12,2244.81,0.154679,0.155249
Galaxy23,761.30,3933.51,-0.097894,0.166027
Galaxy24,747.40,1263.90,-0.146525,0.173110
Galaxy25,4174.78,1577.52,0.087499,0.307213
Galaxy26,11.14,3683.67,-0.110542,0.256174
Galaxy27,1000.16,2141.19,-0.377842,-0.054831
Galaxy28,1524.13,1736.05,-0.334973,-0.220814
Galaxy29,3064.11,1812.55,-0.083086,-0.104699
Galaxy30,2414.56,1862.36,-0.164937,0.258661
Galaxy31,3579.41,203.95,-0.121195,-0.183796
Galaxy32,1161.77,2386.42,-0.242700,-0.292942
Galaxy33,2309.62,1159.62,-0.086619,-0.245508
Galaxy34,23.27,3496.91,-0.047926,-0.190036
Galaxy35,1813.13,3292.47,-0.351907,-0.086325
Galaxy36,2387.48,3929.40,-0.061374,0.122483
Galaxy37,1803.01,1619.41,-0.389750,-0.224572
Galaxy38,2058.94,1005.95,0.349570,0.107645
Galaxy39,2376.37,1378.38,0.349997,0.108263
Galaxy40,2391.04,2566.96,-0.196401,-0.377173
Galaxy41,3921.29,3210.39,0.106291,0.208142
Galaxy42,1861.90,89.40,-0.037825,-0.190836
Galaxy43,1839.66,3340.75,-0.497664,-0.127650
Galaxy44,1420.92,41.50,-0.055798,-0.075858
Galaxy45,3955.54,2503.59,0.663550,-0.177647
Galaxy46,1657.01,35.32,0.219780,-0.175474
Galaxy47,1259.01,39.47,0.200102,-0.477093
Galaxy48,4036.61,3336.89,0.635847,0.126803
Galaxy49,1255.19,3980.62,-0.157004,-0.205647
Galaxy50,2705.82,1552.80,0.227283,-0.300939
Galaxy51,2972.01,4110.23,0.075846,0.128916
Galaxy52,3132.93,3148.11,-0.256702,0.228477
Galaxy53,1365.41,3117.57,-0.195367,-0.034708
Galaxy54,778.05,3441.14,-0.211224,0.477150
Galaxy55,1769.97,4157.94,0.259787,-0.135968
Galaxy56,2454.54,867.79,0.237640,-0.204682
Galaxy57,2345.86,3989.77,0.120434,-0.007488
Galaxy58,2647.08,2107.08,-0.178537,-0.137423
Galaxy59,2605.43,1496.54,-0.032403,-0.133047
Galaxy60,3170.94,1400.92,-0.149363,0.122073
Galaxy61,188.61,1089.67,-0.341042,-0.089520
Galaxy62,1109.35,144.44,-0.003752,-0.028764
Galaxy63,2985.66,347.79,0.552195,-0.207816
Galaxy64,2866.61,570.05,-0.099092,-0.097311
Galaxy65,1501.33,948.04,0.196755,0.248955
Galaxy66,366.83,4060.90,-0.083020,0.140453
Galaxy67,1226.96,1005.01,-0.193227,-0.077020
Galaxy68,2654.20,2152.25,0.199691,-0.076698
Galaxy69,762.55,430.51,0.253592,-0.499898
Galaxy70,3432.14,3292.32,-0.182310,0.223799
Galaxy71,706.33,405.21,0.023591,-0.173934
Galaxy72,3797.26,3308.10,0.261108,0.048349
Galaxy73,1593.75,682.55,0.081686,0.160622
Galaxy74,1475.60,2385.33,0.190627,0.147736
Galaxy75,3518.96,1151.77,-0.018473,-0.248832
Galaxy76,2903.06,3177.22,0.027671,0.349757
Galaxy77,4010.50,1605.31,-0.262336,-0.115061
Galaxy78,3923.85,1081.12,0.351122,0.018038
Galaxy79,1823.01,4033.45,-0.059883,-0.058059
Galaxy80,1527.75,1656.40,0.266284,-0.110180
Galaxy81,3850.76,2111.34,0.429027,-0.058253
Galaxy82,837.93,2996.54,-0.161766,0.175983
Galaxy83,3301.65,789.17,-0.153857,-0.084934
