GalaxyID,x,y,e1,e2
Galaxy1,3637.90,1513.47,0.373841,-0.052497
Galaxy2,3136.25,708.65,0.126394,-0.016654
Galaxy3,3000.97,3508.84,-0.511688,0.051067
Galaxy4,2121.64,27.59,-0.120560,0.049660
Galaxy5,548.63,61.58,0.052527,-0.370735
Galaxy6,3042.20,1739.97,0.043285,-0.322287
Galaxy7,2458.51,2854.93,0.406281,-0.127583
Galaxy8,3629.95,3792.58,-0.188650,0.234142
Galaxy9,3476.07,1723.44,0.190174,0.007839
Galaxy10,3811.86,30.43,0.159614,0.038009
Galaxy11,113.76,122.06,-0.303396,-0.178883
Galaxy12,390.64,1918.37,-0.265353,0.165345
Galaxy13,3662.79,641.33,0.066157,-0.025986
Galaxy14,88.32,1556.72,0.036071,-0.156377
Galaxy15,2803.08,3892.00,-0.670836,-0.164991
Galaxy16,1600.57,3396.60,-0.451373,-0.533025
Galaxy17,3844.82,2749.69,0.393125,0.168170
Galaxy18,3387.98,2910.68,-0.265046,0.558870
Galaxy19,370.89,615.05,-0.427135,0.284346
Galaxy20,3404.81,699.92,0.052573,0.049133
Galaxy21,2147.88,2305.58,0.145618,-0.203062
Galaxy22,2765.72,2629.62,0.022268,0.370781
Galaxy23,1763.11,1227.44,0.503575,-0.315234
Galaxy24,2881.56,1669.24,0.071129,-0.366548
Galaxy25,1671.76,923.64,0.097595,0.388709
Galaxy26,2123.73,3756.72,-0.000561,-0.186167
Galaxy27,4117.91,1192.91,0.092455,-0.135800
Galaxy28,818.99,2366.59,-0.028980,-0.333847
Galaxy29,784.45,1333.39,-0.070669,-0.435252
Galaxy30,3221.17,1827.96,0.248525,0.114791
Galaxy31,426.22,3903.45,0.170939,-0.254082
Galaxy32,1932.17,2314.06,0.086863,0.208541
Galaxy33,513.73,338.26,0.328448,0.380623
Galaxy34,2907.19,3787.57,0.081002,0.008590
Galaxy35,522.33,907.22,0.112058,-0.326260
Galaxy36,1790.12,1533.58,0.172227,0.025560
Galaxy37,521.33,3125.85,-0.030894,-0.110517
Galaxy38,1373.93,2231.65,-0.035343,0.011315
Galaxy39,1229.82,3008.83,0.384652,-0.493891
Galaxy40,1504.92,589.17,0.303677,0.239987
Galaxy41,136.91,1081.05,0.010223,-0.061143
Galaxy42,1855.34,3202.23,0.010307,-0.223784
Galaxy43,3707.01,291.55,-0.212694,-0.422137
Galaxy44,3437.46,3261.90,-0.129539,-0.294958
Galaxy45,2449.73,3669.01,-0.100149,-0.014261
Galaxy46,1128.67,17.87,0.047747,-0.090790
Galaxy47,27.90,2814.45,0.208865,-0.018966
Galaxy48,1525.29,3247.20,-0.071895,0.216102
Galaxy49,3939.29,2369.45,0.187093,-0.086063
Galaxy50,1340.97,86.24,-0.170679,-0.050142
Galaxy51,1257.45,3970.93,-0.326255,0.502033
Galaxy52,106.14,3960.61,0.148942,-0.292226
Galaxy53,1436.10,1161.28,-0.225816,-0.262705
Galaxy54,2531.33,1603.07,-0.309720,-0.067829
Galaxy55,4080.09,3335.57,0.109923,-0.213199
Galaxy56,3293.38,3221.34,0.282694,0.293325
Galaxy57,643.82,3666.71,0.014785,-0.155423
Galaxy58,566.84,3558.37,0.190898,-0.124831
Galaxy59,1315.21,1078.49,0.025124,-0.343079
Galaxy60,3105.08,3234.24,0.223490,0.479054
Galaxy61,872.60,2343.62,-0.062639,0.151872
Galaxy62,2799.96,3457.35,0.090660,0.322402
Galaxy63,1282.74,3350.47,-0.145245,-0.109416
Galaxy64,255.53,1300.45,-0.048912,0.106503
Galaxy65,4070.48,2651.92,-0.159833,0.454501
Galaxy66,3762.32,3850.50,-0.044285,-0.133458
Galaxy67,641.52,368.69,0.086999,0.090680
Galaxy68,4111.01,1494.21,0.347900,0.167996
Galaxy69,1005.84,805.84,-0.423886,0.169736
Galaxy70,1152.58,1626.77,-0.234053,-0.554384
Galaxy71,1816.16,4033.80,-0.528877,-0.125735
Galaxy72,2754.36,3543.53,0.026985,0.262319
Galaxy73,1437.92,2813.89,0.359103,-0.071658
Galaxy74,3658.62,1751.98,0.602716,0.031552
Galaxy75,4054.98,4016.45,0.036640,0.211861
Galaxy76,602.52,2327.35,0.172161,-0.183368
Galaxy77,2645.78,2758.05,0.087390,0.208634
Galaxy78,518.92,3133.70,-0.069716,0.449642
Galaxy79,2794.76,2741.67,0.101064,-0.211048
Galaxy80,2631.20,2536.40,0.212786,0.186263
Galaxy81,2528.82,1770.29,0.074759,-0.314426
Galaxy82,3861.88,81.60,0.095631,0.032173
Galaxy83,4092.58,3270.49,0.230631,-0.099978
Galaxy84,448.13,3648.61,-0.651526,-0.119545
Galaxy85,4121.67,3379.45,0.206433,-0.174721
Galaxy86,1828.94,3347.44,-0.156491,0.273928
Galaxy87,3515.38,2193.82,-0.210647,-0.097530
Galaxy88,1722.76,2331.53,0.106751,0.288073
Galaxy89,1475.76,1782.38,-0.326075,0.188673
Galaxy90,3277.85,2712.23,0.305751,-0.202822
Galaxy91,3957.47,2471.60,-0.384871,0.189989
Galaxy92,1683.87,1198.30,-0.159133,-0.050003
Galaxy93,3686.95,1704.56,-0.414363,-0.200309
Galaxy94,3622.19,658.63,0.006044,-0.344109
Galaxy95,3267.97,2900.77,-0.289685,-0.209055
Galaxy96,1233.45,642.31,-0.062002,0.239966
Galaxy97,1556.80,3789.26,-0.042519,-0.287729
Galaxy98,2793.77,107.19,0.134018,0.277008
Galaxy99,144.15,1777.98,0.086529,-0.150308
Galaxy100,2185.07,2552.73,0.252526,-0.085195
