GalaxyID,x,y,e1,e2
Galaxy1,1588.26,3686.85,0.076690,0.344505
Galaxy2,642.75,2622.21,-0.391705,-0.022462
Galaxy3,746.36,1601.48,-0.445575,0.256190
Galaxy4,3720.30,1533.88,0.032290,-0.289846
Galaxy5,78.22,1030.65,-0.017340,0.313799
Galaxy6,2319.23,2654.11,0.004588,-0.099013
Galaxy7,497.47,3384.95,0.197116,0.256538
Galaxy8,301.46,3705.94,-0.010774,-0.438703
Galaxy9,1723.98,1439.51,0.022863,-0.073058
Galaxy10,1238.08,4185.58,-0.001105,-0.056912
Galaxy11,2299.99,3755.99,-0.200331,0.204970
Galaxy12,2304.73,485.42,-0.226529,0.052492
Galaxy13,1039.19,2996.22,-0.131184,-0.165530
Galaxy14,856.14,1094.21,0.008819,0.137480
Galaxy15,2921.04,2543.88,0.143921,0.204064
Galaxy16,3170.26,4043.05,0.251057,0.043871
Galaxy17,17.21,1685.41,-0.075580,-0.026993
Galaxy18,3614.18,3936.69,-0.048745,0.126488
Galaxy19,2941.35,2082.69,0.337784,-0.125862
Galaxy20,3252.17,1149.49,-0.027750,-0.097125
Galaxy21,3238.07,1646.53,0.115213,0.282343
Galaxy22,1979.64,1210.05,0.192154,-0.094716
Galaxy23,918.22,2148.69,-0.449294,0.153387
Galaxy24,2960.61,10.52,-0.198002,0.068719
Galaxy25,3965.37,2111.26,0.438446,0.123841
Galaxy26,40.65,3853.30,-0.323028,-0.164458
Galaxy27,2700.80,1608.97,0.201652,-0.531693
Galaxy28,3230.33,3827.42,-0.117609,0.060364
Galaxy29,3358.46,2337.64,-0.142486,-0.391632
Galaxy30,2093.17,1203.30,-0.323653,0.178659
Galaxy31,738.28,3572.32,-0.060568,0.166062
Galaxy32,752.00,20.25,-0.017579,0.206097
Galaxy33,2563.34,1414.61,0.267372,-0.145240
Galaxy34,1140.29,977.16,-0.062173,-0.088016
Galaxy35,3532.26,2442.46,0.180609,-0.626857
Galaxy36,3087.51,665.98,0.051808,-0.127558
Galaxy37,4161.14,747.22,-0.045413,-0.076508
Galaxy38,3564.98,133.43,-0.025609,0.233048
Galaxy39,1313.93,906.29,0.299673,-0.144308
Galaxy40,411.81,3121.28,0.103519,0.368877
Galaxy41,389.27,2254.94,-0.315170,-0.206999
Galaxy42,1084.54,2282.18,-0.284360,-0.237794
Galaxy43,748.04,1998.82,0.264552,-0.046753
Galaxy44,248.82,3712.23,-0.068920,0.241505
Galaxy45,3511.98,1393.40,0.020859,0.002654
Galaxy46,2941.41,1726.14,0.064768,-0.310364
Galaxy47,1719.04,1103.81,-0.121140,-0.121098
Galaxy48,3557.62,2270.95,-0.217692,0.130514
Galaxy49,3204.39,3465.38,-0.095954,-0.139639
Galaxy50,1387.65,2535.14,-0.202482,-0.114505
Galaxy51,2531.17,2322.73,-0.087115,0.083743
Galaxy52,4018.25,1049.07,0.351459,0.043151
Galaxy53,2942.79,3064.33,-0.092294,-0.085500
Galaxy54,1683.40,3909.59,-0.053825,0.158426
Galaxy55,766.05,1500.86,-0.259470,-0.006165
Galaxy56,1662.39,3622.85,-0.195798,-0.107317
