GalaxyID,x,y,e1,e2
Galaxy1,739.54,3941.75,0.097119,-0.264431
Galaxy2,1510.50,2449.32,0.015479,0.161678
Galaxy3,3782.10,2435.89,0.206457,-0.100288
Galaxy4,2164.07,3671.44,0.038925,0.015726
Galaxy5,1684.60,3061.40,-0.237119,0.244800
Galaxy6,2170.78,241.08,-0.139710,-0.082029
Galaxy7,3249.62,200.30,0.075705,0.068518
Galaxy8,2276.03,1625.94,-0.006202,-0.233530
Galaxy9,3575.85,2556.30,-0.040937,0.198986
Galaxy10,1260.84,3762.36,0.341118,-0.021031
Galaxy11,2406.24,4110.06,0.011613,-0.000444
Galaxy12,1445.65,1324.15,0.523240,-0.119532
Galaxy13,2183.36,2462.41,-0.272430,0.162865
Galaxy14,4032.19,1549.19,0.027520,0.074255
Galaxy15,243.79,1360.64,0.001350,0.414911
Galaxy16,1818.07,1603.85,-0.321699,0.118045
Galaxy17,2785.68,4122.61,-0.061697,0.158958
Galaxy18,4180.44,314.96,-0.255501,0.253867
Galaxy19,2827.21,2233.55,0.042125,0.347822
Galaxy20,1303.10,1033.12,0.020728,0.234405
Galaxy21,227.14,3386.87,0.167232,0.099308
Galaxy22,1054.02,2642.16,0.141210,0.191279
Galaxy23,1309.85,3175.99,0.033881,0.019454
Galaxy24,4015.41,1595.97,0.056881,0.008782
Galaxy25,2452.42,2716.28,-0.062101,0.221949
Galaxy26,3957.33,3597.96,-0.122589,-0.181497
Galaxy27,1293.54,1131.05,-0.113340,0.099857
Galaxy28,170.97,1586.32,-0.223693,0.128281
Galaxy29,1184.73,960.64,0.075868,-0.357974
Galaxy30,1361.29,3289.76,0.049639,0.242066
Galaxy31,1156.70,2769.54,-0.199506,-0.077084
Galaxy32,89.67,2662.28,-0.115515,0.016234
Galaxy33,2466.14,2083.46,-0.217028,0.015796
Galaxy34,641.99,3792.11,-0.211376,0.258306
Galaxy35,479.10,1355.47,-0.292334,-0.481754
Galaxy36,914.86,1341.45,-0.013874,-0.068131
Galaxy37,2744.86,1500.79,-0.071069,-0.134027
Galaxy38,2606.11,1513.88,-0.640772,-0.428720
Galaxy39,1403.30,275.45,0.049489,-0.277441
Galaxy40,2415.01,1524.42,-0.185660,-0.099354
Galaxy41,2885.96,461.35,0.118031,-0.054999
Galaxy42,3575.03,391.05,0.113884,0.035781
Galaxy43,943.11,2304.45,0.410644,-0.041505
Galaxy44,1639.57,824.81,-0.211676,-0.195731
Galaxy45,1181.31,3044.25,-0.213205,-0.041651
Galaxy46,1570.53,3302.77,-0.406828,0.064166
Galaxy47,4094.46,1722.34,-0.069729,-0.331833
Galaxy48,3246.08,2552.02,0.025949,0.172206
Galaxy49,3798.09,2034.59,-0.318443,-0.139982
Galaxy50,3697.01,2947.29,-0.241552,-0.015094
Galaxy51,1585.76,2237.39,0.103627,-0.158914
Galaxy52,2803.55,3796.78,0.195015,-0.181866
Galaxy53,2765.76,2351.15,0.004808,0.362018
Galaxy54,2022.91,769.96,0.015851,-0.437682
Galaxy55,2402.62,2041.27,-0.214649,-0.551112
Galaxy56,1331.70,635.83,0.003461,0.414519
Galaxy57,3360.27,980.29,-0.110022,0.018868
Galaxy58,539.06,8.94,-0.200730,-0.000861
Galaxy59,3930.07,2549.38,-0.566131,-0.070132
Galaxy60,3938.38,3774.93,-0.179445,-0.238350
Galaxy61,2775.13,1809.38,-0.452298,0.147926
Galaxy62,1594.55,814.89,0.282767,0.069705
Galaxy63,2545.52,3308.78,-0.011709,-0.175415
Galaxy64,625.38,553.80,0.077551,-0.518044
Galaxy65,3104.47,334.58,0.008802,0.133291
Galaxy66,3698.59,847.12,-0.236591,0.233542
Galaxy67,2959.39,780.73,0.096559,0.133256
Galaxy68,800.36,3640.16,0.205349,-0.192456
Galaxy69,2604.96,1065.79,0.469867,-0.318050
Galaxy70,2579.34,3109.49,0.270318,0.187486
Galaxy71,1462.74,2499.24,-0.225894,-0.020523
Galaxy72,1032.51,4136.37,0.075739,0.148894
Galaxy73,2509.03,621.51,-0.170122,0.029477
Galaxy74,487.27,2988.72,0.269419,0.043141
