GalaxyID,x,y,e1,e2
Galaxy1,1155.75,3767.76,0.232076,-0.135481
Galaxy2,3762.80,952.90,-0.283577,-0.357058
Galaxy3,1269.18,4091.81,0.122449,0.482816
Galaxy4,2996.84,963.87,-0.352296,0.313526
Galaxy5,197.18,1872.20,0.117705,-0.301490
Galaxy6,47.88,236.09,0.511948,-0.270631
Galaxy7,3673.25,209.07,-0.207760,0.207373
Galaxy8,2636.89,2869.26,-0.160719,0.269943
Galaxy9,1819.48,3791.91,0.133699,0.319117
Galaxy10,3644.96,3114.58,-0.220313,-0.173713
Galaxy11,557.57,2038.54,0.072904,-0.032515
Galaxy12,3019.47,2192.10,0.143868,-0.021980
Galaxy13,3525.13,402.47,0.310379,0.333764
Galaxy14,1335.32,238.46,-0.169230,0.101314
Galaxy15,4164.90,803.61,-0.111649,0.131153
Galaxy16,4070.80,1704.97,0.092721,-0.221373
Galaxy17,328.13,3953.62,0.033596,-0.015449
Galaxy18,437.19,3338.50,-0.055145,-0.193037
Galaxy19,463.70,2864.05,-0.051270,-0.034529
Galaxy20,2971.99,2973.92,0.063085,0.137542
Galaxy21,773.90,3726.17,0.333588,-0.012171
Galaxy22,3344.12,1880.92,-0.145577,0.078494
Galaxy23,2917.30,2099.78,0.116369,-0.017619
Galaxy24,3122.08,1038.13,-0.082087,0.608957
Galaxy25,726.91,1510.15,0.321685,0.014746
Galaxy26,2185.63,3593.57,-0.025329,0.210097
Galaxy27,1237.85,2714.08,-0.124218,0.142206
Galaxy28,3187.55,997.07,0.025409,0.599358
Galaxy29,2094.59,4084.55,0.417630,0.076942
Galaxy30,2665.38,2670.86,-0.429258,-0.253603
Galaxy31,1348.92,1519.33,0.215668,-0.182600
Galaxy32,1695.19,2599.82,0.018089,0.202045
Galaxy33,3380.59,2140.44,0.059240,0.205949
Galaxy34,1742.05,4187.35,0.153960,-0.226933
Galaxy35,3103.87,358.91,0.082991,-0.466429
Galaxy36,3165.84,1676.07,0.669773,-0.182414
Galaxy37,1277.41,3476.98,0.188944,0.415051
Galaxy38,1541.11,269.69,-0.301678,0.330272
Galaxy39,1176.06,1207.42,0.047085,-0.160800
Galaxy40,21.33,3029.44,-0.390146,-0.008148
Galaxy41,3434.25,512.95,0.945647,0.272509
Galaxy42,3478.56,2898.47,-0.138169,0.239053
Galaxy43,3366.63,3225.74,-0.160398,0.176990
Galaxy44,962.98,25.64,-0.405038,0.187892
Galaxy45,1269.48,870.93,0.214384,-0.121961
Galaxy46,1444.82,1590.40,0.149952,0.019345
Galaxy47,2272.52,3380.93,0.060129,-0.100060
Galaxy48,2627.35,704.28,-0.705629,0.243781
Galaxy49,3136.20,3315.99,0.066859,-0.422831
Galaxy50,1917.65,314.07,0.224086,-0.191972
Galaxy51,1112.76,2651.54,-0.096869,0.156424
Galaxy52,439.72,567.13,0.164660,-0.124853
Galaxy53,190.79,962.07,0.021103,-0.084595
Galaxy54,1198.21,574.35,0.081400,0.253921
Galaxy55,2275.72,3199.31,0.256520,-0.068097
Galaxy56,3556.98,3428.00,0.238392,0.223806
Galaxy57,2624.06,3589.53,0.270498,0.050184
Galaxy58,3674.47,3358.45,0.047477,-0.504468
Galaxy59,901.81,359.57,-0.105230,-0.023976
Galaxy60,1586.12,3726.15,-0.002824,0.215525
Galaxy61,2460.48,429.57,-0.119759,0.045820
Galaxy62,4009.19,2115.21,0.255792,-0.289898
Galaxy63,1237.78,3024.49,0.146286,0.079874
Galaxy64,2738.90,1867.41,-0.003960,0.200121
Galaxy65,1778.76,485.46,-0.282355,-0.232759
Galaxy66,2994.12,3531.36,-0.360333,0.512156
Galaxy67,3783.59,4138.81,-0.138732,-0.159805
Galaxy68,4179.70,3014.51,-0.416543,0.112048
Galaxy69,168.27,3261.86,0.099075,0.145918
Galaxy70,947.74,3814.42,-0.358372,-0.304279
Galaxy71,3506.47,3011.57,0.214473,-0.101631
Galaxy72,2376.04,3304.68,-0.185871,0.010562
Galaxy73,3116.56,1303.96,-0.035428,-0.000893
Galaxy74,695.74,334.40,-0.256005,0.173281
Galaxy75,2690.78,3480.23,0.159156,0.044916
Galaxy76,2508.23,412.25,-0.039117,-0.127057
Galaxy77,2414.90,2472.17,0.138474,0.378836
Galaxy78,4065.51,3265.71,-0.088682,-0.197686
Galaxy79,4150.12,1130.31,-0.020884,-0.284904
Galaxy80,3068.02,1909.09,-0.004008,-0.243536
Galaxy81,1787.66,2057.87,0.055271,-0.296953
Galaxy82,718.01,1303.77,-0.387046,0.066764
Galaxy83,2259.85,3774.77,0.190407,0.000439
Galaxy84,1474.71,2443.55,0.077773,-0.108022
Galaxy85,503.05,2081.55,0.520466,-0.034610
Galaxy86,1536.86,2983.10,-0.000428,0.160635
Galaxy87,1363.45,126.61,0.140244,-0.295768
Galaxy88,1139.17,3335.21,0.418261,0.199459
Galaxy89,535.62,1967.54,0.048156,-0.202325
Galaxy90,196.30,2556.52,0.028888,0.129049
Galaxy91,1963.22,1080.13,-0.156113,-0.258056
Galaxy92,1655.33,1659.92,0.209001,0.260047
Galaxy93,1075.21,2079.71,0.005293,0.400721
Galaxy94,623.46,4001.20,-0.136363,0.275552
Galaxy95,2886.89,1085.03,-0.298015,0.260578
Galaxy96,2382.18,1902.58,-0.519310,0.425754
Galaxy97,1904.10,1667.95,-0.065206,-0.243482
Galaxy98,1594.20,1768.85,-0.448955,0.035402
Galaxy99,1431.86,1266.14,0.020477,-0.125774
Galaxy100,1829.76,125.95,-0.131177,-0.223837
Galaxy101,2422.71,2565.87,-0.277486,0.203270
Galaxy102,194.04,3895.97,-0.328726,0.217017
Galaxy103,3015.15,2459.38,0.291643,-0.124358
Galaxy104,3946.85,203.97,-0.093759,-0.151589
Galaxy105,1771.18,307.63,-0.069607,0.068944
Galaxy106,58.97,2876.23,0.007710,0.098496
Galaxy107,3431.44,1083.35,0.872650,-0.147792
Galaxy108,3442.60,3824.92,-0.069358,0.078401
Galaxy109,3686.99,24.61,-0.071512,0.141780
Galaxy110,818.23,502.44,0.159016,0.033832
Galaxy111,1530.86,499.14,0.256333,-0.271754
Galaxy112,3386.86,1493.63,0.618516,0.198578
Galaxy113,3434.34,337.52,0.184778,0.143598
Galaxy114,1322.22,3901.05,0.130200,0.048331
Galaxy115,4193.33,3759.20,0.069512,-0.080914
Galaxy116,1842.33,2152.63,-0.358342,0.583204
Galaxy117,1325.54,1220.85,-0.130744,0.583860
Galaxy118,3334.52,3374.78,0.119029,-0.007720
Galaxy119,1263.01,672.27,0.196896,0.177706
Galaxy120,1504.15,1732.98,-0.291733,0.439312
Galaxy121,1386.13,3132.75,-0.231298,-0.164446
Galaxy122,961.32,140.93,-0.229870,0.249590
Galaxy123,1915.66,982.16,-0.454547,0.248728
Galaxy124,2482.18,1267.31,-0.110324,0.154996
Galaxy125,2429.54,2150.09,0.347475,0.374991
Galaxy126,3275.13,1814.71,-0.032572,-0.003506
Galaxy127,1978.62,3276.07,0.052207,-0.201487
Galaxy128,578.08,1062.01,0.211592,0.087367
Galaxy129,3687.79,556.74,-0.705513,0.491690
Galaxy130,1684.01,3957.76,0.486504,-0.339729
Galaxy131,1390.46,3886.74,-0.187776,0.028517
Galaxy132,615.77,420.13,0.006123,-0.119896
Galaxy133,2937.81,719.52,-0.286109,0.008671
Galaxy134,1075.64,3117.92,-0.207555,-0.378005
Galaxy135,1382.51,148.73,0.046514,-0.355011
Galaxy136,3808.95,3300.23,0.352026,-0.054306
Galaxy137,3741.37,1904.01,-0.299142,-0.064222
Galaxy138,1066.77,2657.92,0.083928,-0.211408
Galaxy139,105.16,2483.91,-0.178068,0.056722
Galaxy140,2335.59,2485.76,0.294226,-0.031775
