GalaxyID,x,y,e1,e2
Galaxy1,1263.69,1889.42,-0.125321,-0.432467
Galaxy2,991.01,1221.85,0.029349,0.118889
Galaxy3,2622.41,2561.64,0.225834,0.022688
Galaxy4,866.94,1501.41,-0.201157,-0.183293
Galaxy5,3.12,1664.83,-0.476450,-0.363936
Galaxy6,2448.47,3644.75,-0.095457,-0.143474
Galaxy7,725.45,597.51,0.185835,0.272900
Galaxy8,3356.86,275.74,-0.145520,-0.078891
Galaxy9,3906.16,2689.32,0.103133,0.057753
Galaxy10,728.10,3132.42,-0.099668,0.220869
Galaxy11,3396.73,210.68,-0.040248,-0.102576
Galaxy12,752.43,2219.33,-0.063439,-0.408063
Galaxy13,3197.01,692.62,-0.004000,-0.010681
Galaxy14,3421.59,1342.39,-0.301299,0.169078
Galaxy15,3957.68,3423.77,0.280204,-0.331838
Galaxy16,2426.70,1919.84,-0.322411,-0.150711
Galaxy17,77.89,2478.35,-0.178159,-0.292717
Galaxy18,186.72,349.96,0.162588,0.426227
Galaxy19,1238.16,1293.60,0.167606,0.369718
Galaxy20,3099.52,3565.31,0.026060,-0.108226
Galaxy21,309.23,1481.53,-0.042168,0.531160
Galaxy22,3595.64,3841.60,0.227469,0.517432
Galaxy23,534.62,4126.61,0.200723,0.239310
Galaxy24,1086.37,992.77,0.239160,-0.228646
Galaxy25,2040.87,1151.62,-0.172627,-0.260368
Galaxy26,25.69,2062.50,-0.054825,-0.280322
Galaxy27,3806.33,3.46,0.244263,0.239221
Galaxy28,2414.11,2216.28,-0.324592,-0.041768
Galaxy29,3923.74,931.64,-0.806246,0.006701
Galaxy30,653.72,189.85,0.199967,0.363800
Galaxy31,1890.34,2503.11,-0.659020,0.100936
Galaxy32,2922.95,503.31,0.004649,0.005845
Galaxy33,486.30,681.10,0.107340,0.159914
Galaxy34,998.64,388.27,-0.103982,-0.184451
Galaxy35,3913.00,2487.95,-0.038956,0.241895
Galaxy36,912.46,2636.89,-0.157977,-0.072863
Galaxy37,4119.93,894.85,-0.113370,0.061900
Galaxy38,1020.11,3886.57,0.230526,0.171147
Galaxy39,3756.83,678.57,0.060119,0.148379
Galaxy40,4193.75,1102.66,-0.078791,-0.067775
Galaxy41,1625.09,291.14,0.522363,0.162050
Galaxy42,2568.27,4054.59,-0.099738,-0.227089
Galaxy43,2443.44,1805.51,0.044296,-0.262857
Galaxy44,1388.00,1386.64,-0.018579,0.031991
Galaxy45,965.44,1897.11,-0.172574,0.221297
Galaxy46,1716.39,2803.12,0.324386,0.103148
