GalaxyID,x,y,e1,e2
Galaxy1,858.23,3479.58,0.341511,-0.317303
Galaxy2,3762.05,2749.59,-0.011986,0.332853
Galaxy3,1000.40,3552.87,-0.109873,0.023196
Galaxy4,112.13,3751.17,-0.325894,0.288622
Galaxy5,678.72,1032.14,-0.223674,-0.161234
Galaxy6,1899.32,279.09,0.632106,0.031235
Galaxy7,3248.49,4064.13,-0.096139,-0.018848
Galaxy8,2285.43,421.43,0.042584,-0.000106
Galaxy9,2143.88,2274.07,-0.042993,0.225192
Galaxy10,4137.74,1835.18,-0.160217,-0.060742
Galaxy11,1055.53,2299.89,0.225107,-0.217199
Galaxy12,3802.32,115.28,-0.100430,-0.560117
Galaxy13,630.04,2107.89,-0.042378,0.262741
Galaxy14,376.86,2632.85,0.492363,0.231338
Galaxy15,774.21,3520.66,0.045872,-0.189162
Galaxy16,145.18,2234.29,0.259049,0.063320
Galaxy17,153.13,767.66,-0.186617,-0.174185
Galaxy18,3314.01,1456.54,-0.194044,-0.205618
Galaxy19,701.40,4192.08,-0.537402,-0.238859
Galaxy20,1646.48,3942.12,0.149372,-0.133743
Galaxy21,2849.48,789.04,0.117542,0.070944
Galaxy22,3622.47,1856.11,-0.307044,-0.366798
Galaxy23,4182.59,2382.44,-0.085304,-0.354024
Galaxy24,415.93,1310.63,-0.347820,-0.007691
Galaxy25,1283.06,1859.67,-0.151266,0.365028
Galaxy26,1236.26,2319.12,0.080147,-0.013489
Galaxy27,2565.48,866.07,-0.353922,0.290170
Galaxy28,2889.86,435.93,0.168944,-0.052085
Galaxy29,377.65,3545.77,0.340428,0.250042
Galaxy30,38.28,2237.03,-0.185210,0.664288
Galaxy31,3117.86,343.36,-0.090782,-0.050189
Galaxy32,2020.97,1828.39,-0.128429,-0.047180
Galaxy33,931.05,952.14,-0.215750,0.017709
Galaxy34,3690.69,555.30,-0.586126,0.424815
Galaxy35,2567.18,4138.06,0.395275,0.031523
Galaxy36,3168.34,2282.65,0.041836,-0.044577
Galaxy37,2559.73,253.65,0.026582,0.113128
Galaxy38,1032.65,2966.05,-0.279383,-0.462314
