GalaxyID,x,y,e1,e2
Galaxy1,2245.14,295.46,-0.188697,0.521940
Galaxy2,3406.16,1118.31,-0.111785,0.009533
Galaxy3,1761.63,1834.11,0.079274,-0.262566
Galaxy4,35.00,3687.73,0.213807,-0.057162
Galaxy5,1785.95,4195.18,0.175650,0.018849
Galaxy6,1431.34,3255.16,-0.371609,-0.314784
Galaxy7,3462.28,1551.56,-0.056869,-0.002917
Galaxy8,2884.04,2711.93,-0.064612,-0.103679
Galaxy9,3324.07,749.98,0.180353,0.261049
Galaxy10,2238.16,2250.74,-0.310395,0.167254
Galaxy11,995.21,3673.98,-0.008756,-0.086603
Galaxy12,2451.59,256.00,-0.249373,0.034755
Galaxy13,3994.67,2203.45,-0.135416,-0.154017
Galaxy14,3779.99,2267.83,-0.098890,0.051100
Galaxy15,2024.24,3087.54,-0.560611,-0.476898
Galaxy16,3217.51,2256.29,-0.481828,-0.333887
Galaxy17,382.44,2131.93,-0.236340,-0.076828
Galaxy18,3602.68,509.53,0.329842,0.088076
Galaxy19,2258.89,3093.25,-0.147096,0.177214
Galaxy20,2462.99,2536.75,-0.164089,0.156637
Galaxy21,945.84,2424.32,0.152473,-0.317447
Galaxy22,176.61,3349.64,0.029360,0.294055
Galaxy23,2848.30,828.76,-0.109814,0.149771
Galaxy24,2316.08,2015.86,0.253967,0.050948
Galaxy25,2557.46,1357.97,0.382258,-0.107876
Galaxy26,256.26,3535.74,-0.226247,0.333846
Galaxy27,2640.40,1176.80,-0.249781,-0.225905
Galaxy28,1336.07,2589.67,-0.065005,0.260587
Galaxy29,117.81,386.83,-0.280119,-0.091863
Galaxy30,3221.63,852.39,-0.159461,-0.140998
Galaxy31,2547.67,2339.70,0.209909,0.396007
Galaxy32,1463.62,78.68,0.074984,-0.081891
Galaxy33,1436.69,2627.22,-0.020662,-0.078313
Galaxy34,2945.60,1272.46,0.242487,0.317957
Galaxy35,2753.44,62.20,-0.008437,0.431941
Galaxy36,3946.94,260.96,-0.047418,0.228500
Galaxy37,2939.47,2806.15,-0.111395,0.515737
Galaxy38,130.39,3392.47,-0.036584,-0.047466
Galaxy39,2579.26,37.03,-0.116893,0.096083
Galaxy40,1011.43,1139.20,-0.209846,0.145157
Galaxy41,1699.17,1787.35,0.081080,-0.163604
Galaxy42,230.96,3057.83,-0.043221,-0.217152
Galaxy43,2136.66,1855.20,-0.277387,-0.059989
Galaxy44,1202.35,179.45,-0.052437,0.168950
Galaxy45,68.47,3649.10,-0.182902,0.039491
Galaxy46,1513.44,1777.27,-0.167190,0.253049
Galaxy47,802.04,1760.11,0.003126,-0.089664
Galaxy48,456.63,2023.92,0.207924,0.088443
Galaxy49,3559.10,3384.58,-0.111925,-0.228994
Galaxy50,2701.75,229.36,0.258103,0.259939
Galaxy51,2115.34,2714.31,-0.095519,0.299960
Galaxy52,439.81,1797.52,-0.059891,-0.036964
Galaxy53,3343.17,2667.71,-0.457761,0.077963
