2.400000000000000000e+01 4.980000000000000426e+00
2.160000000000000142e+01 9.140000000000000568e+00
3.470000000000000284e+01 4.030000000000000249e+00
3.339999999999999858e+01 2.939999999999999947e+00
3.620000000000000284e+01 5.330000000000000071e+00
2.869999999999999929e+01 5.209999999999999964e+00
2.289999999999999858e+01 1.242999999999999972e+01
2.710000000000000142e+01 1.914999999999999858e+01
1.650000000000000000e+01 2.992999999999999972e+01
1.889999999999999858e+01 1.710000000000000142e+01
1.500000000000000000e+01 2.044999999999999929e+01
1.889999999999999858e+01 1.326999999999999957e+01
2.169999999999999929e+01 1.571000000000000085e+01
2.039999999999999858e+01 8.259999999999999787e+00
1.819999999999999929e+01 1.025999999999999979e+01
1.989999999999999858e+01 8.470000000000000639e+00
2.310000000000000142e+01 6.580000000000000071e+00
1.750000000000000000e+01 1.466999999999999993e+01
2.019999999999999929e+01 1.168999999999999950e+01
1.819999999999999929e+01 1.127999999999999936e+01
1.359999999999999964e+01 2.101999999999999957e+01
1.960000000000000142e+01 1.383000000000000007e+01
1.519999999999999929e+01 1.871999999999999886e+01
1.450000000000000000e+01 1.987999999999999901e+01
1.559999999999999964e+01 1.630000000000000071e+01
1.390000000000000036e+01 1.651000000000000156e+01
1.660000000000000142e+01 1.481000000000000050e+01
1.480000000000000071e+01 1.728000000000000114e+01
1.839999999999999858e+01 1.280000000000000071e+01
2.100000000000000000e+01 1.198000000000000043e+01
1.269999999999999929e+01 2.260000000000000142e+01
1.450000000000000000e+01 1.303999999999999915e+01
1.319999999999999929e+01 2.771000000000000085e+01
1.309999999999999964e+01 1.835000000000000142e+01
1.350000000000000000e+01 2.033999999999999986e+01
1.889999999999999858e+01 9.679999999999999716e+00
2.000000000000000000e+01 1.141000000000000014e+01
2.100000000000000000e+01 8.769999999999999574e+00
2.469999999999999929e+01 1.013000000000000078e+01
3.080000000000000071e+01 4.320000000000000284e+00
3.489999999999999858e+01 1.979999999999999982e+00
2.660000000000000142e+01 4.839999999999999858e+00
2.530000000000000071e+01 5.809999999999999609e+00
2.469999999999999929e+01 7.440000000000000391e+00
2.119999999999999929e+01 9.550000000000000711e+00
1.930000000000000071e+01 1.021000000000000085e+01
2.000000000000000000e+01 1.415000000000000036e+01
1.660000000000000142e+01 1.880000000000000071e+01
1.440000000000000036e+01 3.080999999999999872e+01
1.939999999999999858e+01 1.619999999999999929e+01
1.969999999999999929e+01 1.344999999999999929e+01
2.050000000000000000e+01 9.429999999999999716e+00
2.500000000000000000e+01 5.280000000000000249e+00
2.339999999999999858e+01 8.429999999999999716e+00
1.889999999999999858e+01 1.480000000000000071e+01
3.539999999999999858e+01 4.809999999999999609e+00
2.469999999999999929e+01 5.769999999999999574e+00
3.160000000000000142e+01 3.950000000000000178e+00
2.330000000000000071e+01 6.860000000000000320e+00
1.960000000000000142e+01 9.220000000000000639e+00
1.869999999999999929e+01 1.315000000000000036e+01
1.600000000000000000e+01 1.443999999999999950e+01
2.219999999999999929e+01 6.730000000000000426e+00
2.500000000000000000e+01 9.500000000000000000e+00
3.300000000000000000e+01 8.050000000000000711e+00
2.350000000000000000e+01 4.669999999999999929e+00
1.939999999999999858e+01 1.024000000000000021e+01
2.200000000000000000e+01 8.099999999999999645e+00
1.739999999999999858e+01 1.308999999999999986e+01
2.089999999999999858e+01 8.789999999999999147e+00
2.419999999999999929e+01 6.719999999999999751e+00
2.169999999999999929e+01 9.880000000000000782e+00
2.280000000000000071e+01 5.519999999999999574e+00
2.339999999999999858e+01 7.540000000000000036e+00
2.410000000000000142e+01 6.780000000000000249e+00
2.139999999999999858e+01 8.939999999999999503e+00
2.000000000000000000e+01 1.197000000000000064e+01
2.080000000000000071e+01 1.026999999999999957e+01
2.119999999999999929e+01 1.233999999999999986e+01
2.030000000000000071e+01 9.099999999999999645e+00
2.800000000000000000e+01 5.290000000000000036e+00
2.389999999999999858e+01 7.219999999999999751e+00
2.480000000000000071e+01 6.719999999999999751e+00
2.289999999999999858e+01 7.509999999999999787e+00
2.389999999999999858e+01 9.619999999999999218e+00
2.660000000000000142e+01 6.530000000000000249e+00
2.250000000000000000e+01 1.285999999999999943e+01
2.219999999999999929e+01 8.439999999999999503e+00
2.360000000000000142e+01 5.500000000000000000e+00
2.869999999999999929e+01 5.700000000000000178e+00
2.260000000000000142e+01 8.810000000000000497e+00
2.200000000000000000e+01 8.199999999999999289e+00
2.289999999999999858e+01 8.160000000000000142e+00
2.500000000000000000e+01 6.209999999999999964e+00
2.060000000000000142e+01 1.058999999999999986e+01
2.839999999999999858e+01 6.650000000000000355e+00
2.139999999999999858e+01 1.133999999999999986e+01
3.870000000000000284e+01 4.209999999999999964e+00
4.379999999999999716e+01 3.569999999999999840e+00
3.320000000000000284e+01 6.190000000000000391e+00
2.750000000000000000e+01 9.419999999999999929e+00
2.650000000000000000e+01 7.669999999999999929e+00
1.860000000000000142e+01 1.063000000000000078e+01
1.930000000000000071e+01 1.343999999999999950e+01
2.010000000000000142e+01 1.233000000000000007e+01
1.950000000000000000e+01 1.646999999999999886e+01
1.950000000000000000e+01 1.866000000000000014e+01
2.039999999999999858e+01 1.408999999999999986e+01
1.980000000000000071e+01 1.226999999999999957e+01
1.939999999999999858e+01 1.555000000000000071e+01
2.169999999999999929e+01 1.300000000000000000e+01
2.280000000000000071e+01 1.016000000000000014e+01
1.880000000000000071e+01 1.621000000000000085e+01
1.869999999999999929e+01 1.708999999999999986e+01
1.850000000000000000e+01 1.044999999999999929e+01
1.830000000000000071e+01 1.575999999999999979e+01
2.119999999999999929e+01 1.203999999999999915e+01
1.919999999999999929e+01 1.030000000000000071e+01
2.039999999999999858e+01 1.536999999999999922e+01
1.930000000000000071e+01 1.360999999999999943e+01
2.200000000000000000e+01 1.436999999999999922e+01
2.030000000000000071e+01 1.426999999999999957e+01
2.050000000000000000e+01 1.792999999999999972e+01
1.730000000000000071e+01 2.541000000000000014e+01
1.880000000000000071e+01 1.757999999999999829e+01
2.139999999999999858e+01 1.481000000000000050e+01
1.569999999999999929e+01 2.726000000000000156e+01
1.619999999999999929e+01 1.719000000000000128e+01
1.800000000000000000e+01 1.539000000000000057e+01
1.430000000000000071e+01 1.833999999999999986e+01
1.919999999999999929e+01 1.259999999999999964e+01
1.960000000000000142e+01 1.225999999999999979e+01
2.300000000000000000e+01 1.111999999999999922e+01
1.839999999999999858e+01 1.502999999999999936e+01
1.559999999999999964e+01 1.730999999999999872e+01
1.810000000000000142e+01 1.696000000000000085e+01
1.739999999999999858e+01 1.689999999999999858e+01
1.710000000000000142e+01 1.458999999999999986e+01
1.330000000000000071e+01 2.132000000000000028e+01
1.780000000000000071e+01 1.846000000000000085e+01
1.400000000000000000e+01 2.416000000000000014e+01
1.440000000000000036e+01 3.440999999999999659e+01
1.340000000000000036e+01 2.682000000000000028e+01
1.559999999999999964e+01 2.642000000000000171e+01
1.180000000000000071e+01 2.928999999999999915e+01
1.380000000000000071e+01 2.780000000000000071e+01
1.559999999999999964e+01 1.664999999999999858e+01
1.459999999999999964e+01 2.953000000000000114e+01
1.780000000000000071e+01 2.832000000000000028e+01
1.540000000000000036e+01 2.144999999999999929e+01
2.150000000000000000e+01 1.409999999999999964e+01
1.960000000000000142e+01 1.327999999999999936e+01
1.530000000000000071e+01 1.211999999999999922e+01
1.939999999999999858e+01 1.578999999999999915e+01
1.700000000000000000e+01 1.511999999999999922e+01
1.559999999999999964e+01 1.501999999999999957e+01
1.309999999999999964e+01 1.614000000000000057e+01
4.129999999999999716e+01 4.589999999999999858e+00
2.430000000000000071e+01 6.429999999999999716e+00
2.330000000000000071e+01 7.389999999999999680e+00
2.700000000000000000e+01 5.500000000000000000e+00
5.000000000000000000e+01 1.729999999999999982e+00
5.000000000000000000e+01 1.919999999999999929e+00
5.000000000000000000e+01 3.319999999999999840e+00
2.269999999999999929e+01 1.164000000000000057e+01
2.500000000000000000e+01 9.810000000000000497e+00
5.000000000000000000e+01 3.700000000000000178e+00
2.380000000000000071e+01 1.214000000000000057e+01
2.380000000000000071e+01 1.109999999999999964e+01
2.230000000000000071e+01 1.132000000000000028e+01
1.739999999999999858e+01 1.442999999999999972e+01
1.910000000000000142e+01 1.202999999999999936e+01
2.310000000000000142e+01 1.468999999999999950e+01
2.360000000000000142e+01 9.039999999999999147e+00
2.260000000000000142e+01 9.640000000000000568e+00
2.939999999999999858e+01 5.330000000000000071e+00
2.319999999999999929e+01 1.010999999999999943e+01
2.460000000000000142e+01 6.290000000000000036e+00
2.989999999999999858e+01 6.919999999999999929e+00
3.720000000000000284e+01 5.040000000000000036e+00
3.979999999999999716e+01 7.559999999999999609e+00
3.620000000000000284e+01 9.449999999999999289e+00
3.789999999999999858e+01 4.820000000000000284e+00
3.250000000000000000e+01 5.679999999999999716e+00
2.639999999999999858e+01 1.398000000000000043e+01
2.960000000000000142e+01 1.315000000000000036e+01
5.000000000000000000e+01 4.450000000000000178e+00
3.200000000000000000e+01 6.679999999999999716e+00
2.980000000000000071e+01 4.559999999999999609e+00
3.489999999999999858e+01 5.389999999999999680e+00
3.700000000000000000e+01 5.099999999999999645e+00
3.050000000000000000e+01 4.690000000000000391e+00
3.639999999999999858e+01 2.870000000000000107e+00
3.110000000000000142e+01 5.030000000000000249e+00
2.910000000000000142e+01 4.379999999999999893e+00
5.000000000000000000e+01 2.970000000000000195e+00
3.329999999999999716e+01 4.080000000000000071e+00
3.030000000000000071e+01 8.609999999999999432e+00
3.460000000000000142e+01 6.620000000000000107e+00
