GalaxyID,x,y,e1,e2
Galaxy1,1597.20,2741.21,0.050265,0.885555
Galaxy2,2943.03,3113.72,-0.174862,0.023654
Galaxy3,2352.05,2690.52,-0.305998,-0.153175
Galaxy4,2085.25,2482.34,-0.488996,0.161341
Galaxy5,1026.15,1587.91,-0.133566,0.065939
Galaxy6,1453.09,4136.67,-0.152598,0.382706
Galaxy7,3993.11,2536.24,-0.229688,0.226198
Galaxy8,1811.79,3043.81,0.120669,-0.029074
Galaxy9,2703.41,797.36,-0.011640,0.257795
Galaxy10,415.82,471.11,-0.195130,0.623137
Galaxy11,2119.81,2299.51,-0.431512,0.789414
Galaxy12,1445.69,1243.19,0.090705,-0.114590
Galaxy13,680.77,1357.41,-0.268377,-0.076614
Galaxy14,102.14,2425.73,-0.000203,-0.326033
Galaxy15,768.47,2343.11,0.177803,0.191547
Galaxy16,536.85,3120.86,-0.319763,0.151215
Galaxy17,515.65,3446.92,-0.081167,0.209820
Galaxy18,2101.37,504.61,0.070820,0.023620
Galaxy19,3725.31,2153.80,-0.361301,0.186825
Galaxy20,3794.09,193.08,0.141160,0.280955
Galaxy21,3656.44,1043.41,0.225061,-0.086008
Galaxy22,164.23,872.87,-0.010609,-0.319016
Galaxy23,3139.35,1033.86,-0.036654,0.260214
Galaxy24,3359.03,2804.89,0.011647,0.115031
Galaxy25,256.35,418.15,-0.253352,-0.102745
Galaxy26,3123.90,2454.11,-0.194404,-0.001785
Galaxy27,986.17,447.31,-0.057883,0.293916
Galaxy28,3271.59,3051.91,-0.040886,-0.259921
Galaxy29,3423.34,2639.95,-0.023591,-0.149936
Galaxy30,614.48,3523.96,0.018499,0.175640
Galaxy31,2030.90,1805.47,0.128589,-0.089825
Galaxy32,1130.93,3325.80,0.017049,0.170262
Galaxy33,625.01,4085.63,-0.139835,-0.181714
Galaxy34,4042.30,1009.87,-0.026635,0.242842
Galaxy35,1369.07,2920.36,-0.135491,0.283466
Galaxy36,3577.21,3895.41,-0.195864,-0.125710
Galaxy37,2789.91,904.04,-0.044968,-0.087020
Galaxy38,3047.08,1672.19,0.322532,-0.168655
Galaxy39,167.40,1519.91,-0.524494,-0.061792
Galaxy40,2204.56,2794.11,0.275095,-0.381095
Galaxy41,2550.25,2656.31,0.165489,0.101114
Galaxy42,2943.57,1403.88,-0.286448,0.329525
