GalaxyID,x,y,e1,e2
Galaxy1,1469.33,1664.11,-0.309724,-0.097099
Galaxy2,2418.99,2855.05,0.209437,-0.104636
Galaxy3,3841.58,1982.23,-0.090710,0.136872
Galaxy4,2055.51,2685.89,-0.262905,0.007947
Galaxy5,2880.74,68.54,0.089909,0.279161
Galaxy6,1277.83,870.65,0.101912,0.154998
Galaxy7,3146.09,984.20,0.167192,0.114591
Galaxy8,2974.12,3581.13,0.036247,0.155131
Galaxy9,2427.63,1495.19,-0.131391,0.118963
Galaxy10,3374.06,1571.47,0.017764,-0.065724
Galaxy11,3470.07,4122.82,-0.232211,0.275192
Galaxy12,3100.26,1704.23,-0.067847,-0.120939
Galaxy13,3405.08,1119.93,-0.272019,-0.044698
Galaxy14,2286.80,704.19,0.151096,-0.092048
Galaxy15,713.97,171.08,0.002132,0.128640
Galaxy16,2800.03,3198.21,-0.007500,-0.005240
Galaxy17,3479.77,2766.99,0.018775,0.131725
Galaxy18,2224.68,1357.54,-0.393558,0.053413
Galaxy19,3557.73,2018.51,-0.043765,0.025881
Galaxy20,1699.51,3590.75,-0.194939,-0.185664
Galaxy21,4152.68,228.23,-0.035611,-0.241565
Galaxy22,585.30,4133.87,-0.072699,0.350023
Galaxy23,3937.40,3471.24,-0.106256,-0.124806
Galaxy24,169.02,82.46,-0.118665,0.056692
Galaxy25,441.61,1930.98,-0.505074,-0.080338
Galaxy26,2256.06,3440.84,-0.152661,-0.084725
Galaxy27,3249.23,2022.53,0.021288,-0.266683
Galaxy28,3462.91,1898.25,-0.104857,0.229999
Galaxy29,2247.27,2369.36,-0.359878,0.248573
Galaxy30,1791.68,87.77,0.218632,0.147098
Galaxy31,3693.10,3763.04,0.269274,0.020518
Galaxy32,2559.56,3502.66,-0.099951,-0.117189
Galaxy33,3668.20,145.30,0.191795,0.025517
Galaxy34,889.50,2010.68,-0.218845,-0.003753
Galaxy35,4199.29,2825.08,0.017198,-0.202412
Galaxy36,1223.15,3693.63,-0.091470,-0.278709
Galaxy37,1139.39,2060.89,0.476454,-0.096852
Galaxy38,128.78,2639.87,0.078046,0.179884
Galaxy39,2968.11,1219.89,-0.066641,-0.033825
Galaxy40,3300.30,3353.25,-0.349196,-0.221392
Galaxy41,2642.76,3928.39,0.106257,0.563040
Galaxy42,2097.25,2541.00,-0.320237,-0.133604
Galaxy43,2773.22,3142.63,0.074562,0.181596
Galaxy44,4055.99,1129.38,0.149470,0.428225
Galaxy45,2409.38,2600.77,-0.077005,0.035873
Galaxy46,2800.64,2570.52,0.566452,-0.447577
Galaxy47,1955.97,1083.12,0.099450,0.303962
Galaxy48,5.38,3540.69,0.287138,-0.075544
Galaxy49,3040.04,726.13,0.158535,-0.047725
Galaxy50,560.16,2485.19,0.214913,0.355638
Galaxy51,2148.36,3013.53,-0.123955,0.060279
Galaxy52,356.68,3614.92,-0.211693,-0.253513
Galaxy53,3554.24,3969.62,0.325372,-0.133349
Galaxy54,905.77,2996.72,0.341205,0.161374
Galaxy55,3563.26,2856.50,-0.059692,0.321673
Galaxy56,2332.78,1806.24,-0.249720,-0.077580
Galaxy57,3471.08,323.77,-0.147445,-0.006019
Galaxy58,2475.52,3916.60,-0.283478,-0.077173
Galaxy59,1449.42,1177.83,-0.180535,0.006214
Galaxy60,2996.52,3236.11,0.417939,-0.224099
Galaxy61,1489.95,214.34,-0.185705,0.102079
Galaxy62,3687.42,1568.34,0.280653,-0.195545
Galaxy63,219.17,3460.65,0.193611,-0.226993
Galaxy64,3061.03,3661.81,-0.004585,-0.166914
Galaxy65,699.33,4087.42,-0.206609,0.043778
Galaxy66,738.58,2842.62,-0.231395,-0.164549
Galaxy67,1309.32,1271.19,-0.115789,0.158289
Galaxy68,3666.79,1810.40,-0.458997,0.036119
Galaxy69,1812.03,135.98,0.342292,-0.334580
Galaxy70,1048.86,1017.45,0.009035,-0.173951
Galaxy71,952.80,186.84,0.069262,0.014618
Galaxy72,1221.60,1412.25,0.218646,-0.025866
Galaxy73,1874.15,2530.23,-0.149177,-0.171273
Galaxy74,3826.06,185.32,0.044657,0.121167
Galaxy75,923.69,1444.35,-0.071917,-0.129921
Galaxy76,3018.26,1951.65,0.088399,-0.158276
Galaxy77,1788.51,1169.63,0.068813,0.260600
Galaxy78,470.30,2464.33,-0.060882,0.198148
Galaxy79,3828.14,901.14,0.097380,0.043881
Galaxy80,1742.63,1430.98,-0.085610,0.176506
Galaxy81,2527.98,3825.77,-0.485845,0.153809
Galaxy82,2324.99,4152.60,-0.071226,-0.145137
Galaxy83,535.51,357.14,0.132210,0.176342
Galaxy84,2465.79,1606.24,0.098928,-0.151956
Galaxy85,654.59,1127.55,-0.165546,-0.123577
Galaxy86,4071.47,629.67,-0.176562,-0.452292
Galaxy87,2150.05,952.62,0.025517,0.425089
Galaxy88,3070.24,3533.12,0.476124,0.159488
Galaxy89,3835.17,3236.73,-0.073274,0.240614
Galaxy90,3241.06,3234.13,0.051581,-0.036293
Galaxy91,2834.41,3672.86,0.185591,0.057008
Galaxy92,1838.72,1911.16,-0.163103,-0.209553
Galaxy93,2960.79,2911.54,0.194163,-0.339444
Galaxy94,2440.22,683.94,-0.008891,-0.135506
Galaxy95,863.45,3755.08,-0.101646,-0.489396
Galaxy96,3673.57,1849.22,0.232569,0.094463
Galaxy97,3958.52,746.34,0.209304,0.261510
Galaxy98,1022.44,2934.22,-0.113675,0.135369
Galaxy99,389.38,1507.53,-0.023990,-0.205080
Galaxy100,389.85,3510.26,0.327287,-0.203083
Galaxy101,3252.31,1279.83,-0.267785,-0.222246
Galaxy102,845.32,1669.51,-0.239948,0.205398
Galaxy103,2507.82,1261.07,0.125489,0.023811
Galaxy104,198.34,2251.20,0.066037,0.169631
Galaxy105,1661.12,906.57,-0.045514,-0.085171
Galaxy106,533.77,1617.95,-0.140924,0.102340
Galaxy107,1382.74,1587.65,0.141806,-0.208515
Galaxy108,853.61,111.99,0.225014,-0.175436
Galaxy109,2256.61,2165.25,-0.295253,-0.575924
Galaxy110,1178.27,1250.77,-0.017103,0.141903
Galaxy111,2918.34,2480.77,0.107186,-0.218592
Galaxy112,3191.24,3146.71,-0.077240,-0.062533
Galaxy113,4053.27,3852.04,-0.287658,-0.149834
Galaxy114,3368.93,2289.70,0.017722,0.021352
Galaxy115,4079.88,789.92,-0.206341,-0.113313
Galaxy116,2630.38,22.62,-0.362624,-0.046751
Galaxy117,3732.55,3187.31,-0.321609,-0.043961
Galaxy118,1389.76,857.57,0.015990,-0.147292
Galaxy119,3295.98,2285.65,-0.012685,-0.024674
Galaxy120,3858.02,3802.13,-0.173957,0.098414
Galaxy121,1987.02,777.79,0.069911,-0.187958
Galaxy122,3459.38,701.78,-0.139130,0.005038
Galaxy123,1368.64,732.25,0.301194,-0.146460
Galaxy124,1100.81,696.51,0.183759,-0.071679
Galaxy125,1429.21,1819.10,0.338818,-0.235666
Galaxy126,2438.52,3589.23,-0.334981,-0.181828
Galaxy127,3156.18,233.36,0.051095,0.147149
Galaxy128,2756.42,3311.71,0.157872,-0.287850
Galaxy129,886.31,93.56,0.100026,0.031017
Galaxy130,1763.45,670.32,0.100663,-0.026534
Galaxy131,3894.81,2421.00,0.103947,0.121925
Galaxy132,3770.55,1366.58,-0.145318,0.162525
Galaxy133,1748.70,967.30,-0.391578,0.081043
Galaxy134,3450.08,2483.54,0.307126,-0.148293
Galaxy135,3569.68,3417.23,0.099946,0.062653
Galaxy136,1012.12,2732.61,0.130764,0.189839
Galaxy137,1569.45,3089.43,0.292767,-0.427723
