GalaxyID,x,y,e1,e2
Galaxy1,1092.67,3624.26,0.210816,-0.140320
Galaxy2,4043.20,2409.50,-0.123229,0.468191
Galaxy3,3931.86,3833.54,-0.197713,-0.182997
Galaxy4,1501.20,2176.23,0.133485,-0.169912
Galaxy5,3945.52,974.95,0.352113,0.014127
Galaxy6,3249.29,2954.05,0.211268,0.369138
Galaxy7,1974.62,2850.60,-0.273124,-0.203946
Galaxy8,1366.59,593.43,-0.189926,-0.216977
Galaxy9,3251.50,3483.50,0.147887,0.454015
Galaxy10,1964.10,3785.81,0.066143,0.533907
Galaxy11,852.68,3811.15,0.180697,0.053602
Galaxy12,2485.51,730.56,-0.328498,-0.370545
Galaxy13,754.82,1019.67,-0.153479,-0.023667
Galaxy14,1314.15,997.67,-0.091215,0.092378
Galaxy15,1459.31,2942.70,-0.071961,0.210112
Galaxy16,1732.97,2722.40,-0.214789,0.296589
Galaxy17,727.67,2806.82,-0.162985,0.031181
Galaxy18,47.82,2195.62,0.030543,0.123115
Galaxy19,2723.37,2569.09,-0.458895,0.009440
Galaxy20,3627.39,1174.20,0.088322,0.212043
Galaxy21,1786.49,1013.82,-0.041787,0.262178
Galaxy22,875.81,1979.96,-0.069663,-0.188496
Galaxy23,2745.58,3991.52,-0.004966,0.056747
Galaxy24,3315.71,1028.12,0.209345,0.275443
Galaxy25,1337.77,946.77,0.134875,-0.390902
Galaxy26,657.92,858.16,-0.231131,-0.111609
Galaxy27,3457.38,4195.63,0.042598,0.012106
Galaxy28,1010.48,1979.89,0.094746,-0.030148
Galaxy29,166.00,3263.30,-0.095092,0.296452
Galaxy30,2475.15,3978.25,0.233826,-0.261938
Galaxy31,918.23,31.55,-0.498693,0.038213
Galaxy32,3352.92,2949.35,0.625072,0.024174
Galaxy33,3234.53,313.95,-0.011535,-0.173501
Galaxy34,1873.24,3629.27,-0.155424,-0.371748
Galaxy35,2184.44,3369.42,0.018582,0.026450
Galaxy36,1298.82,3919.06,0.098831,-0.163764
Galaxy37,3026.50,202.58,-0.210332,0.299312
Galaxy38,3999.39,1309.60,0.039422,0.322883
Galaxy39,1903.44,1779.82,0.140398,-0.051221
Galaxy40,965.35,81.05,-0.470625,0.082549
Galaxy41,2696.09,1897.06,0.097462,0.128543
Galaxy42,2042.21,587.79,0.191679,-0.135318
Galaxy43,3236.89,1676.95,0.437859,-0.292699
Galaxy44,2561.56,4169.20,-0.046688,0.205436
Galaxy45,258.35,3833.02,-0.046479,-0.425087
Galaxy46,3547.96,2715.48,-0.402575,-0.296975
Galaxy47,3266.24,3639.80,0.085617,-0.136922
Galaxy48,2971.37,3016.98,-0.188338,0.547796
Galaxy49,220.00,3933.24,0.177737,-0.320436
Galaxy50,4003.68,598.68,0.222601,-0.311303
Galaxy51,1120.50,2166.67,0.246458,-0.352561
Galaxy52,1258.96,4023.63,0.182869,-0.250411
Galaxy53,2577.62,2350.12,0.201139,0.148602
Galaxy54,1071.48,356.11,-0.117565,-0.136461
Galaxy55,2237.86,2744.60,-0.090934,0.187360
Galaxy56,2974.42,354.08,0.131305,-0.307563
Galaxy57,2696.14,1515.17,0.315877,-0.060518
