GalaxyID,x,y,e1,e2
Galaxy1,1630.16,1027.12,-0.194881,0.045802
Galaxy2,1056.72,126.24,-0.235309,0.176257
Galaxy3,3903.84,2612.56,0.213914,-0.052132
Galaxy4,2120.96,2098.82,0.272938,-0.045578
Galaxy5,1549.02,2042.28,-0.507234,0.086598
Galaxy6,297.19,1212.56,0.261046,0.045135
Galaxy7,1154.15,1016.48,0.176269,0.263297
Galaxy8,174.89,2600.60,-0.059798,0.296188
Galaxy9,488.93,380.35,0.172984,-0.122187
Galaxy10,1575.41,1564.87,0.086287,0.203219
Galaxy11,2255.94,657.69,-0.002136,-0.008152
Galaxy12,2534.45,3935.76,0.095426,-0.295735
Galaxy13,3998.58,573.80,0.252141,-0.056480
Galaxy14,3719.64,2777.88,-0.034385,-0.271400
Galaxy15,2625.11,1897.39,0.273039,0.097355
Galaxy16,240.36,2974.38,0.001902,0.554345
Galaxy17,2637.05,3905.15,0.366038,0.033152
Galaxy18,1664.10,2281.15,0.069232,0.256643
Galaxy19,3853.03,1337.78,-0.288613,-0.060002
Galaxy20,956.28,719.36,-0.050016,0.205860
Galaxy21,3102.34,2410.42,0.196881,0.161631
Galaxy22,3491.01,3919.06,0.053938,0.366286
Galaxy23,2916.36,503.11,-0.190459,-0.143973
Galaxy24,3653.39,2130.09,0.280681,0.030849
Galaxy25,857.91,1302.24,0.068942,0.243355
Galaxy26,3564.90,3714.24,-0.345616,-0.093547
Galaxy27,3830.21,541.28,-0.262939,-0.093838
Galaxy28,3738.03,1648.14,0.324040,-0.144042
Galaxy29,2108.64,3971.92,-0.226795,-0.097273
Galaxy30,1846.62,1092.02,0.028489,0.118478
Galaxy31,1013.56,3941.43,-0.228429,-0.146014
Galaxy32,2681.90,4149.80,0.008389,0.171015
Galaxy33,907.94,2421.26,0.198036,0.183998
Galaxy34,1120.55,550.82,-0.015460,-0.106714
Galaxy35,516.71,1085.85,-0.031366,0.125204
Galaxy36,2456.73,2696.83,0.496200,0.219758
Galaxy37,1898.07,393.88,-0.262544,-0.277857
Galaxy38,3950.48,2012.30,0.094942,-0.019123
Galaxy39,3510.57,466.91,0.188425,0.020878
Galaxy40,2599.32,1426.66,-0.058158,-0.128081
Galaxy41,2422.12,2133.03,0.122449,-0.108961
Galaxy42,2262.06,374.97,-0.022739,-0.161956
Galaxy43,3820.94,1813.80,-0.317253,-0.167273
Galaxy44,2607.51,2756.62,-0.020101,-0.147420
Galaxy45,3709.55,4037.07,0.077924,-0.126574
Galaxy46,779.45,3115.93,0.031690,0.283065
Galaxy47,1600.37,2294.11,0.059423,0.187937
Galaxy48,3425.46,3534.13,0.261652,0.197275
Galaxy49,2124.59,587.44,-0.406764,0.059496
Galaxy50,3249.55,3588.85,0.230697,0.361985
Galaxy51,1333.44,3157.13,0.381468,0.398856
Galaxy52,197.27,2754.88,0.208641,-0.030887
Galaxy53,3742.53,4057.59,-0.125534,-0.259726
Galaxy54,2286.64,2873.39,-0.019885,-0.033052
Galaxy55,1844.32,717.43,-0.215565,0.269060
Galaxy56,1015.04,3325.08,-0.210468,-0.019627
Galaxy57,624.21,1131.89,0.017791,-0.326980
Galaxy58,3091.15,2379.82,-0.093772,0.357470
Galaxy59,3297.40,1295.34,-0.323306,-0.129085
Galaxy60,1797.06,2115.52,-0.379176,0.067878
Galaxy61,1301.82,1398.26,0.171856,0.073827
Galaxy62,1719.96,2343.08,-0.326532,-0.204431
Galaxy63,2656.78,3157.01,0.032111,0.079330
Galaxy64,1896.71,1564.55,-0.423006,0.258593
Galaxy65,2657.77,3547.24,-0.306477,-0.113092
Galaxy66,4035.17,3727.58,0.321390,-0.075062
Galaxy67,1355.52,2443.64,0.076887,0.081371
Galaxy68,987.22,428.09,-0.064058,-0.039959
Galaxy69,2415.06,2715.82,-0.066530,0.320439
Galaxy70,2985.43,1222.09,0.176761,-0.021814
Galaxy71,126.42,2763.60,-0.297334,0.109710
Galaxy72,544.06,4046.02,-0.121483,-0.062549
