GalaxyID,x,y,e1,e2
Galaxy1,1801.64,1979.10,0.071483,0.253554
Galaxy2,699.46,1547.58,-0.224307,-0.014175
Galaxy3,266.27,2197.30,-0.290481,-0.211650
Galaxy4,3516.69,2498.40,0.068416,-0.029304
Galaxy5,3304.71,2669.82,-0.134836,0.341251
Galaxy6,3892.24,4136.98,0.128103,0.290738
Galaxy7,1270.56,3862.46,-0.261657,-0.328808
Galaxy8,2235.94,875.16,0.222330,-0.302703
Galaxy9,3540.25,3054.47,0.035023,-0.265821
Galaxy10,816.27,761.77,-0.140289,0.079167
Galaxy11,632.10,3274.13,-0.215397,-0.065913
Galaxy12,3446.00,390.16,-0.233617,0.283866
Galaxy13,2122.08,1916.56,0.051122,0.240972
Galaxy14,2789.56,4013.68,0.105065,-0.102442
Galaxy15,2540.95,1227.69,0.268115,-0.625074
Galaxy16,3891.24,933.36,0.009476,-0.163695
Galaxy17,3081.77,3386.28,0.094440,-0.296907
Galaxy18,3317.15,2320.24,-0.179571,-0.392252
Galaxy19,2520.12,1340.17,-0.211450,-0.942824
Galaxy20,1976.58,3798.99,0.236984,-0.268356
Galaxy21,1531.22,865.71,-0.068381,-0.313816
Galaxy22,1906.05,2409.00,-0.088466,0.178103
Galaxy23,3902.30,1411.51,0.367582,0.022982
Galaxy24,99.68,2871.34,0.091798,0.011879
Galaxy25,1306.43,1246.00,0.097674,-0.004587
Galaxy26,3523.28,3838.05,-0.315910,0.277112
Galaxy27,1088.03,2909.07,-0.026192,0.276536
Galaxy28,3918.34,3128.45,-0.330066,0.385869
Galaxy29,1472.61,1069.88,-0.292498,-0.158451
Galaxy30,614.05,3876.46,-0.054752,0.083981
Galaxy31,120.45,2911.26,0.200683,-0.146174
Galaxy32,836.46,1860.78,0.539413,0.099712
Galaxy33,1962.12,300.63,0.307558,-0.242158
Galaxy34,138.82,1419.24,0.088167,-0.274477
Galaxy35,1746.87,3392.37,0.146325,-0.101800
Galaxy36,2651.26,2140.60,-0.015613,0.108017
Galaxy37,409.60,1306.83,-0.332198,0.381345
Galaxy38,3275.26,2632.91,-0.012094,-0.417049
Galaxy39,2015.71,1220.17,-0.074807,-0.209695
Galaxy40,3761.55,2464.67,0.139600,-0.033340
Galaxy41,1741.31,2973.79,0.108985,-0.191312
Galaxy42,1690.40,1442.11,-0.206450,-0.434228
Galaxy43,2927.87,3705.44,0.404747,-0.071713
Galaxy44,2029.76,4136.81,-0.207573,0.083709
Galaxy45,249.89,2016.78,0.129746,-0.047345
Galaxy46,3003.13,3089.63,0.226653,0.001245
Galaxy47,2597.05,3204.25,0.042484,0.236843
Galaxy48,2048.68,2667.24,-0.011330,0.150279
Galaxy49,1778.74,3240.78,-0.145995,0.072385
Galaxy50,329.78,2058.43,-0.177229,0.242986
Galaxy51,4183.60,1882.76,0.180780,0.029860
Galaxy52,3025.77,3130.45,0.233209,-0.212015
Galaxy53,2448.53,2794.92,0.413898,0.149077
Galaxy54,3742.14,468.29,-0.329632,-0.216972
Galaxy55,1531.06,3660.61,-0.284109,-0.075305
Galaxy56,2348.16,969.63,-0.254353,-0.329918
Galaxy57,726.07,3297.10,0.082740,-0.121281
Galaxy58,3483.29,3246.71,-0.154073,0.017673
