GalaxyID,x,y,e1,e2
Galaxy1,855.82,1338.08,0.097740,-0.105707
Galaxy2,3303.09,2952.62,-0.286506,0.317754
Galaxy3,906.87,2647.81,-0.209346,-0.059366
Galaxy4,2644.96,3822.38,-0.090805,0.039402
Galaxy5,2436.23,2311.08,0.276572,-0.053487
Galaxy6,3077.35,258.79,-0.045634,-0.273994
Galaxy7,972.24,3496.95,-0.173551,-0.114040
Galaxy8,3986.89,3543.42,0.180773,-0.057424
Galaxy9,1195.27,2275.91,-0.051062,-0.051973
Galaxy10,2799.85,943.91,-0.087798,0.469120
Galaxy11,3515.96,536.74,-0.165794,0.000754
Galaxy12,1827.53,4027.33,-0.179908,-0.018045
Galaxy13,3757.06,489.71,-0.259286,0.066740
Galaxy14,218.45,739.32,-0.279125,-0.228613
Galaxy15,3467.52,1674.82,0.124180,0.257571
Galaxy16,3718.44,130.23,0.071789,-0.200106
Galaxy17,2400.23,2907.40,0.285245,0.152019
Galaxy18,1354.00,3201.03,0.049760,-0.078260
Galaxy19,879.04,3116.04,0.186014,0.248494
Galaxy20,2800.18,3179.18,0.416617,-0.383095
Galaxy21,1203.37,3380.91,-0.011165,0.077044
Galaxy22,389.14,320.15,0.459713,-0.169143
Galaxy23,3872.97,3270.68,-0.341062,-0.151415
Galaxy24,1930.29,1750.87,0.019899,-0.011616
Galaxy25,473.97,2944.73,-0.249118,-0.059328
Galaxy26,3967.07,567.07,0.159790,0.411845
Galaxy27,2320.24,2681.57,-0.122980,-0.030763
Galaxy28,2830.73,679.09,0.043459,0.178084
Galaxy29,2432.11,66.82,-0.048305,0.017360
Galaxy30,3908.26,1720.96,0.050876,0.102548
Galaxy31,3262.31,1542.00,0.271523,0.028447
Galaxy32,4183.24,584.08,0.238542,-0.078375
Galaxy33,39.92,4101.73,0.172246,-0.063470
Galaxy34,2901.49,2138.74,0.283069,-0.177453
Galaxy35,2342.07,55.06,0.404767,0.149072
Galaxy36,538.17,3986.54,-0.139443,0.075048
Galaxy37,2005.59,1445.84,0.314017,0.114808
Galaxy38,3460.05,982.66,-0.310624,0.161624
Galaxy39,4170.23,2361.37,-0.066215,-0.033459
Galaxy40,132.44,3480.76,-0.091790,0.288651
Galaxy41,3215.65,45.14,-0.059271,0.405133
Galaxy42,2225.16,3296.66,-0.210279,-0.308192
Galaxy43,2970.74,4171.19,0.344306,-0.007571
Galaxy44,3835.19,1812.94,0.320351,0.176182
Galaxy45,1651.23,1135.69,-0.078206,0.217611
Galaxy46,1566.44,3376.14,-0.081441,-0.048241
Galaxy47,345.70,441.20,0.018181,-0.044624
Galaxy48,1186.19,1208.30,0.223630,0.024314
Galaxy49,843.24,289.69,-0.068310,-0.107722
Galaxy50,3441.43,4005.44,-0.031416,-0.266589
Galaxy51,3302.18,2613.78,0.538539,-0.165804
Galaxy52,426.77,3465.32,-0.214128,-0.166701
Galaxy53,125.20,4187.33,0.135566,0.160139
Galaxy54,2025.09,3808.94,-0.168200,0.107732
Galaxy55,7.46,3690.64,-0.329558,0.352506
Galaxy56,455.30,1594.36,0.123853,0.093807
Galaxy57,4138.54,1798.18,-0.047809,0.406998
Galaxy58,1793.25,3710.35,-0.032447,-0.144574
Galaxy59,3939.81,3042.15,0.130397,-0.085495
Galaxy60,330.94,218.80,0.346933,-0.068632
Galaxy61,3959.10,309.60,-0.137482,-0.213012
Galaxy62,992.53,1867.29,-0.229593,-0.327050
Galaxy63,145.49,664.67,-0.049424,0.051249
Galaxy64,2718.20,1347.20,-0.038336,-0.158170
Galaxy65,2566.69,3967.74,0.267621,-0.020050
Galaxy66,824.61,2344.67,-0.074058,0.052119
Galaxy67,495.70,1520.34,0.043625,-0.304871
Galaxy68,2892.29,3934.08,0.403736,-0.253595
Galaxy69,2594.46,1902.30,0.186352,0.409232
Galaxy70,4154.75,567.77,-0.158822,0.005149
Galaxy71,1222.43,1745.26,0.300159,0.019201
Galaxy72,1048.62,1660.32,0.173384,0.126307
Galaxy73,3907.24,2637.57,-0.096914,0.388018
Galaxy74,533.77,1358.11,0.206842,0.105537
Galaxy75,3803.19,2421.38,0.289729,0.233264
Galaxy76,4049.54,1536.97,-0.245347,-0.061094
Galaxy77,1340.34,771.72,-0.233973,-0.221544
Galaxy78,4129.35,1047.02,-0.250696,0.164921
Galaxy79,322.84,1330.55,0.428452,0.138166
Galaxy80,1780.83,932.09,-0.149609,-0.076387
Galaxy81,835.55,4143.62,0.064239,-0.143705
Galaxy82,1404.49,1515.17,0.544251,0.061766
Galaxy83,1437.67,3385.15,-0.095169,-0.098163
Galaxy84,2873.35,1641.89,-0.194489,-0.282625
Galaxy85,4120.31,1669.26,-0.248263,0.185483
Galaxy86,1797.22,1316.88,0.136694,-0.005845
Galaxy87,4058.01,2437.09,0.194163,0.046123
Galaxy88,1341.95,2025.84,-0.182629,-0.105653
Galaxy89,3109.24,3138.25,0.307752,-0.131361
Galaxy90,1526.46,1656.07,0.418221,-0.182563
Galaxy91,3967.44,3614.11,-0.005106,-0.110306
Galaxy92,774.80,1410.90,-0.032969,-0.130849
Galaxy93,1070.50,1655.02,-0.065214,-0.027259
Galaxy94,4166.91,694.29,-0.158821,-0.204964
Galaxy95,182.19,1604.73,0.026832,0.028488
Galaxy96,2571.79,2026.85,0.003327,0.373752
Galaxy97,3308.56,2342.30,0.155560,0.160799
Galaxy98,4174.74,2022.91,-0.123313,0.185179
Galaxy99,2346.62,1001.20,0.257493,-0.292752
Galaxy100,2750.42,2484.33,0.137185,-0.008708
Galaxy101,3431.22,3054.59,-0.266382,-0.256911
Galaxy102,2136.81,727.81,-0.064801,-0.150670
Galaxy103,1344.29,1225.92,0.197174,-0.219848
Galaxy104,655.02,545.26,0.535377,-0.081910
Galaxy105,1765.05,2812.61,0.173740,-0.477297
Galaxy106,797.01,1437.87,0.157163,0.214512
Galaxy107,4191.98,3524.25,0.006965,-0.109850
Galaxy108,1643.71,3156.76,0.056929,-0.026691
Galaxy109,2810.68,4071.10,0.100729,0.189317
Galaxy110,2030.40,1947.94,-0.044245,0.242135
Galaxy111,3574.54,972.92,0.451850,0.112263
Galaxy112,3473.51,3154.25,-0.286729,0.428243
Galaxy113,3128.69,1817.45,-0.168001,0.196701
Galaxy114,753.76,652.16,0.081554,-0.222449
Galaxy115,2647.30,2740.20,0.297008,0.136277
Galaxy116,619.42,1554.82,-0.061158,0.138294
Galaxy117,603.74,924.75,0.028765,-0.011646
Galaxy118,3659.14,3981.34,-0.113621,0.157324
Galaxy119,2745.06,3612.64,-0.160362,-0.252156
Galaxy120,1238.86,3900.87,-0.065768,-0.314796
Galaxy121,931.00,2117.04,0.023077,-0.064044
Galaxy122,453.02,296.24,0.012048,-0.427358
Galaxy123,2122.08,107.18,-0.125417,0.057216
Galaxy124,1202.04,2293.52,-0.384807,-0.256765
Galaxy125,166.22,468.08,0.130931,-0.210064
Galaxy126,4051.75,520.02,-0.051142,0.148333
Galaxy127,2436.71,3909.15,-0.228982,-0.147071
Galaxy128,669.02,421.61,-0.241967,-0.230855
Galaxy129,3905.12,1780.23,0.128677,0.002521
