GalaxyID,x,y,e1,e2
Galaxy1,2776.34,314.24,0.166796,0.042843
Galaxy2,3558.21,932.08,0.207016,-0.300515
Galaxy3,3007.86,3726.79,-0.287728,-0.327931
Galaxy4,4084.71,161.70,0.023516,0.163784
Galaxy5,1127.13,1059.21,0.054476,0.153041
Galaxy6,2934.85,3707.23,-0.067022,-0.231962
Galaxy7,622.96,2358.27,0.273169,-0.153696
Galaxy8,2934.81,2749.17,0.077211,0.178318
Galaxy9,3237.25,3800.54,0.251419,-0.052885
Galaxy10,3171.14,652.69,-0.489977,0.107948
Galaxy11,1170.39,2031.50,-0.200893,-0.011173
Galaxy12,2254.43,3169.50,0.003434,0.226256
Galaxy13,4070.37,4096.60,0.308160,0.252928
Galaxy14,409.19,1644.05,-0.458871,-0.120012
Galaxy15,391.43,548.63,0.093490,0.173962
Galaxy16,1788.73,1904.85,-0.299542,-0.084522
Galaxy17,394.91,3206.88,0.032966,-0.143211
Galaxy18,4090.82,268.44,0.180972,0.164395
Galaxy19,1243.57,4009.66,0.085262,-0.294798
Galaxy20,1948.06,981.49,-0.187389,-0.309209
Galaxy21,2203.82,488.47,-0.111215,-0.169100
Galaxy22,3397.28,623.23,0.059107,0.195663
Galaxy23,3074.97,2012.42,0.397844,-0.144640
Galaxy24,542.22,3427.62,0.101821,-0.442182
Galaxy25,3813.51,1832.16,-0.126501,0.368490
Galaxy26,644.64,3650.88,0.163579,-0.215034
Galaxy27,109.91,1838.33,-0.028989,0.311735
Galaxy28,1191.31,3696.97,0.125592,-0.152132
Galaxy29,3247.63,3152.85,0.273044,0.238607
Galaxy30,825.68,801.57,0.268808,-0.390712
Galaxy31,1457.22,267.42,-0.209989,0.016907
Galaxy32,1385.85,1030.30,0.065423,-0.092964
Galaxy33,2859.69,1741.45,0.042966,0.205140
Galaxy34,519.52,190.73,-0.269506,-0.249624
Galaxy35,1971.34,3547.83,0.257154,-0.314537
Galaxy36,2959.52,3668.99,-0.358757,-0.562338
Galaxy37,3673.26,1683.00,-0.278925,-0.159521
Galaxy38,529.76,3443.75,-0.110182,-0.013780
Galaxy39,684.75,1764.62,0.192297,0.247177
Galaxy40,2908.41,157.11,0.293407,0.071149
Galaxy41,2501.97,793.39,-0.052005,0.344615
Galaxy42,1345.43,2166.30,-0.019754,-0.292729
Galaxy43,1552.56,3041.82,0.006430,0.172811
Galaxy44,1053.84,332.00,0.233640,0.180272
Galaxy45,2488.06,3872.13,0.087056,0.473570
Galaxy46,159.33,1770.32,0.056124,0.096846
Galaxy47,1260.51,3187.14,0.127657,0.095455
Galaxy48,751.75,2383.83,0.076752,0.191956
Galaxy49,2362.33,3698.29,0.083329,0.258104
Galaxy50,211.58,2846.22,0.394485,0.458659
Galaxy51,4179.93,1255.23,-0.001780,0.144343
Galaxy52,1296.00,86.49,-0.002477,0.292894
Galaxy53,2555.22,1139.11,-0.406325,0.318141
Galaxy54,1925.92,2249.16,-0.047133,0.099014
Galaxy55,115.15,2245.35,-0.553279,-0.143851
Galaxy56,86.86,396.47,0.423298,-0.026810
Galaxy57,1933.82,3522.76,0.323106,-0.332061
Galaxy58,3443.59,2661.45,-0.058860,-0.128004
Galaxy59,58.39,1673.51,-0.013245,-0.128813
Galaxy60,2047.71,2351.46,0.299932,-0.095769
Galaxy61,2049.09,3387.46,-0.040115,-0.286044
Galaxy62,3796.79,345.12,-0.496595,-0.085836
Galaxy63,3676.38,3487.34,-0.166986,-0.076136
Galaxy64,181.64,2308.18,0.173914,-0.216654
Galaxy65,1848.93,1065.24,0.205371,-0.023768
Galaxy66,1295.48,499.56,0.488363,0.148862
Galaxy67,992.81,1484.90,-0.134346,-0.020616
Galaxy68,311.54,3708.55,0.132091,-0.023853
Galaxy69,1021.30,24.45,0.254207,0.248544
Galaxy70,1945.86,1647.49,0.161231,0.023106
Galaxy71,729.81,618.53,-0.171688,0.110809
Galaxy72,125.56,4067.30,0.116898,-0.278493
Galaxy73,430.21,671.27,0.171115,0.290940
Galaxy74,2564.40,4148.85,0.274907,0.005600
Galaxy75,2661.46,1082.25,-0.043812,-0.093126
Galaxy76,1433.60,2364.96,-0.185884,0.001649
Galaxy77,801.32,24.84,-0.257075,-0.015285
Galaxy78,2716.07,3289.54,-0.002697,-0.433098
Galaxy79,497.95,4122.33,-0.432357,0.018119
Galaxy80,1252.14,3575.43,-0.267063,0.283198
Galaxy81,191.31,1992.63,0.080251,0.044767
Galaxy82,971.84,91.67,0.155652,-0.000499
Galaxy83,4159.16,899.07,0.426875,0.083750
Galaxy84,2837.66,1863.94,-0.008862,0.078520
Galaxy85,4134.19,1192.83,-0.051301,-0.264308
Galaxy86,415.19,3648.31,0.416982,0.161689
Galaxy87,2201.46,1337.45,-0.208281,-0.138568
Galaxy88,162.34,2371.32,0.268009,-0.120632
Galaxy89,1641.48,19.39,0.139945,0.002214
Galaxy90,2899.23,3082.25,0.216974,0.069228
Galaxy91,1881.60,1451.18,0.232367,-0.174184
Galaxy92,2357.71,806.08,0.042601,0.207569
Galaxy93,3814.61,734.08,-0.172456,-0.123670
Galaxy94,1711.12,1742.70,-0.027504,0.191137
Galaxy95,3866.73,596.95,-0.182335,0.292652
Galaxy96,357.72,730.52,-0.224331,-0.319014
Galaxy97,467.97,2000.88,-0.240576,0.250139
Galaxy98,503.82,3674.42,0.059055,0.195439
Galaxy99,2240.75,3570.76,-0.139597,-0.154460
Galaxy100,1332.64,169.11,0.283764,-0.024839
Galaxy101,520.23,2310.91,-0.354496,0.127468
Galaxy102,2531.98,2905.90,0.012384,-0.001142
Galaxy103,865.95,886.76,-0.006176,-0.178869
Galaxy104,3731.59,3037.93,0.034263,0.338358
Galaxy105,1380.29,2219.71,0.148302,-0.057720
Galaxy106,2614.90,868.62,-0.178506,-0.066717
Galaxy107,86.61,4125.46,0.252964,0.280827
Galaxy108,3345.31,209.28,0.028594,-0.223583
Galaxy109,2040.72,204.99,0.327923,0.245081
Galaxy110,1053.34,1139.17,0.131673,0.355150
Galaxy111,3941.49,1006.18,-0.202787,0.511593
Galaxy112,3301.87,2924.14,-0.027135,0.248231
Galaxy113,2972.36,362.28,-0.210990,-0.308350
Galaxy114,2698.18,28.14,0.128584,0.121942
Galaxy115,3816.95,2723.49,-0.087508,-0.064405
Galaxy116,3104.57,3158.98,0.035265,0.174248
Galaxy117,540.47,1625.46,-0.114471,0.248081
Galaxy118,377.04,904.14,0.230818,0.160368
Galaxy119,3922.18,2956.85,-0.139661,-0.097629
Galaxy120,2727.88,3873.96,0.457409,0.401276
Galaxy121,3255.41,723.42,-0.216443,-0.541867
Galaxy122,1088.62,3109.80,0.224745,0.325409
Galaxy123,1421.22,1427.82,-0.029074,0.089722
Galaxy124,1728.46,2146.85,0.098910,0.152805
Galaxy125,2800.95,1987.20,0.206138,0.061296
Galaxy126,1316.06,567.40,0.019317,0.306859
Galaxy127,3209.32,749.14,-0.037959,0.133985
Galaxy128,1343.06,770.55,0.140724,0.076815
Galaxy129,1670.00,3993.73,0.288211,0.078433
Galaxy130,3351.34,1412.87,-0.134140,0.329089
Galaxy131,1258.91,836.23,0.256164,-0.114554
Galaxy132,781.00,3146.79,-0.003131,0.151649
Galaxy133,1079.96,639.74,0.340914,0.368156
Galaxy134,2467.88,956.49,0.194905,0.368890
Galaxy135,4097.93,1130.66,-0.026643,-0.083463
Galaxy136,3104.14,4143.42,0.160298,-0.081449
Galaxy137,2815.66,3000.40,0.150135,0.128714
Galaxy138,2642.22,697.26,-0.059533,-0.217360
Galaxy139,3243.71,232.37,-0.033392,-0.078933
Galaxy140,1521.78,2889.99,-0.170186,0.207984
Galaxy141,3988.24,1581.63,-0.166251,-0.018437
Galaxy142,3086.16,2988.23,-0.388575,0.178960
Galaxy143,3901.52,2592.08,-0.263110,-0.030087
Galaxy144,782.05,1029.83,0.023898,0.158458
Galaxy145,3140.68,2560.42,0.321503,-0.099904
Galaxy146,3730.45,1814.65,0.233551,-0.127394
Galaxy147,3128.36,3472.74,-0.118040,-0.010295
Galaxy148,2317.65,3442.74,0.060006,-0.182599
Galaxy149,268.30,3158.10,-0.549998,0.236964
Galaxy150,2889.80,334.75,0.152514,-0.025555
Galaxy151,1057.93,672.63,0.147529,0.213504
Galaxy152,3106.77,2962.36,-0.081369,0.327366
Galaxy153,2817.86,1581.18,0.225400,0.089325
Galaxy154,2814.40,774.49,-0.141316,-0.159035
Galaxy155,3337.29,2412.53,0.165776,0.208729
Galaxy156,465.83,353.25,0.274848,0.253319
Galaxy157,247.47,2951.43,-0.076511,-0.076886
Galaxy158,2675.93,3939.11,0.240011,-0.209700
Galaxy159,3521.12,2172.73,-0.108147,0.496825
Galaxy160,603.76,2128.54,0.180308,0.215031
Galaxy161,0.94,2958.28,0.061716,-0.127764
Galaxy162,857.07,1947.63,0.191492,-0.183423
Galaxy163,2822.98,1430.50,-0.132915,0.190370
Galaxy164,3477.01,3869.01,0.101760,-0.025722
Galaxy165,1452.72,1104.49,-0.073484,-0.339254
Galaxy166,2952.54,706.82,0.096928,0.013848
Galaxy167,847.51,3583.09,-0.033936,-0.069671
Galaxy168,3029.86,3637.95,0.055398,0.086529
Galaxy169,2950.88,3830.62,-0.099908,0.123994
Galaxy170,2525.21,2030.44,-0.021400,0.057440
Galaxy171,1729.97,1273.65,-0.137213,-0.201733
Galaxy172,3357.37,2065.67,-0.074887,-0.310660
Galaxy173,2169.37,3540.99,0.093579,0.464476
Galaxy174,1383.41,2467.32,0.410459,0.015733
Galaxy175,422.84,3733.34,0.135892,0.135846
Galaxy176,1682.31,1973.86,0.034859,0.269923
Galaxy177,3316.24,3857.46,0.106353,0.235515
Galaxy178,912.28,56.47,0.395860,-0.324780
Galaxy179,1463.16,3096.68,-0.152394,-0.243224
Galaxy180,1439.86,653.38,0.083517,0.079868
Galaxy181,1469.67,3755.64,0.376547,-0.112204
Galaxy182,860.68,451.76,0.016736,-0.187321
Galaxy183,473.27,26.41,0.034260,-0.030200
Galaxy184,3010.80,837.92,0.015546,-0.306884
Galaxy185,3994.19,2351.79,-0.049076,0.049623
Galaxy186,3457.84,3802.46,-0.149469,0.456199
Galaxy187,72.28,2353.77,-0.090309,-0.047579
Galaxy188,3224.30,107.11,-0.082448,0.224566
Galaxy189,2974.97,2579.46,0.393225,0.128040
Galaxy190,2735.49,2662.28,-0.033141,-0.138030
Galaxy191,3830.07,995.33,0.203140,-0.072413
Galaxy192,2586.87,4102.63,0.058565,-0.008201
Galaxy193,927.42,1605.70,0.440404,0.182765
Galaxy194,3336.68,55.56,-0.017445,-0.181354
Galaxy195,1268.98,3617.38,0.022145,-0.144971
Galaxy196,1029.31,3160.13,-0.233307,-0.245982
Galaxy197,2118.48,4057.67,0.292848,0.040634
Galaxy198,3422.92,3784.95,0.047467,-0.201250
Galaxy199,2888.77,2965.51,0.018605,0.009345
Galaxy200,3607.10,4131.91,-0.129423,-0.159124
Galaxy201,2287.76,3816.22,-0.206996,-0.087218
Galaxy202,3644.10,612.43,0.049090,-0.304536
Galaxy203,2314.68,1409.79,-0.180540,-0.025891
Galaxy204,2655.81,2349.30,-0.339259,-0.028328
Galaxy205,1614.73,791.04,0.240614,-0.174489
Galaxy206,981.22,2581.80,0.079084,0.112546
Galaxy207,3744.60,590.98,0.099615,0.094906
Galaxy208,852.23,3043.45,-0.184361,0.093051
Galaxy209,3933.72,205.39,-0.068399,-0.175234
Galaxy210,809.49,888.90,0.074729,0.311569
Galaxy211,1232.73,2124.30,-0.065872,0.181638
Galaxy212,26.29,4148.66,0.053158,-0.173100
Galaxy213,3274.18,103.28,-0.115029,-0.275074
Galaxy214,3029.40,2814.41,0.116268,0.445864
Galaxy215,1186.65,3618.32,0.237999,0.065838
Galaxy216,2585.53,4004.61,0.143529,0.268820
Galaxy217,4069.87,929.75,-0.117088,0.133519
Galaxy218,3035.05,2387.20,0.183687,-0.078909
Galaxy219,1971.93,532.42,-0.024448,-0.062624
Galaxy220,2076.98,1960.09,0.115009,-0.268160
Galaxy221,2670.49,3064.47,0.157098,0.221768
Galaxy222,3451.46,3090.17,0.033116,0.477337
Galaxy223,3218.77,1660.43,0.410097,0.249391
Galaxy224,3157.63,3942.87,-0.039806,-0.249119
Galaxy225,132.65,2628.72,0.132543,-0.183001
Galaxy226,947.29,3096.80,-0.222842,0.225006
Galaxy227,1244.46,155.55,0.037814,0.029713
Galaxy228,3929.63,3902.40,-0.084454,-0.088180
Galaxy229,1616.46,1523.39,0.146430,-0.058891
Galaxy230,338.65,1445.70,-0.159930,-0.640297
Galaxy231,138.98,1789.05,-0.114980,0.056777
Galaxy232,583.40,911.06,-0.095184,-0.005000
Galaxy233,1419.70,666.94,-0.215608,0.136553
Galaxy234,2478.64,1643.49,0.051218,-0.038373
Galaxy235,1225.97,194.24,-0.022272,-0.086610
Galaxy236,355.68,402.77,0.138790,0.494382
Galaxy237,1877.51,2091.26,0.165269,0.012886
Galaxy238,370.22,2722.99,-0.045792,-0.053789
Galaxy239,1142.15,1168.70,0.246520,0.017239
Galaxy240,2279.21,2057.29,0.026116,-0.251960
Galaxy241,1703.50,473.44,-0.131278,-0.044984
Galaxy242,3461.93,570.29,0.063073,-0.423470
Galaxy243,3002.65,2558.49,0.413154,-0.278140
Galaxy244,3263.92,772.34,0.088922,0.022438
Galaxy245,387.42,2465.57,0.240786,-0.133814
Galaxy246,3571.89,1153.82,-0.145582,0.181399
Galaxy247,944.65,3708.49,-0.458557,-0.088145
Galaxy248,1458.28,4037.91,0.079663,0.023635
Galaxy249,1936.01,372.13,-0.123083,0.174177
Galaxy250,4121.69,625.85,-0.141307,-0.144522
Galaxy251,1464.04,103.79,0.004525,0.344749
Galaxy252,3777.27,2055.05,0.052658,-0.336884
Galaxy253,1792.90,849.98,-0.168999,0.356285
Galaxy254,2230.02,1550.52,-0.060783,-0.105856
Galaxy255,2583.50,2032.38,0.109158,0.218072
Galaxy256,1293.02,2037.20,0.144538,0.063393
Galaxy257,3945.73,2883.69,0.111525,0.212514
Galaxy258,1870.82,1287.45,-0.318972,-0.249199
Galaxy259,50.74,4118.50,0.105163,0.480984
Galaxy260,2250.15,3746.44,-0.047659,0.010157
Galaxy261,3304.99,2369.67,0.227920,-0.125566
Galaxy262,3891.76,3750.61,0.114756,-0.177591
Galaxy263,3795.39,2444.32,-0.017606,-0.171523
Galaxy264,2209.39,3455.79,-0.104021,-0.184003
Galaxy265,3983.83,336.70,0.018399,-0.190712
Galaxy266,285.28,3918.85,0.177935,-0.104262
Galaxy267,865.71,1456.39,0.124072,0.176536
Galaxy268,1841.39,2471.38,-0.252815,0.319427
Galaxy269,3644.81,350.09,0.156047,-0.109463
Galaxy270,494.03,1322.91,-0.243726,-0.261085
Galaxy271,2534.65,49.00,0.430053,0.141291
Galaxy272,3589.60,2670.09,-0.232041,-0.359842
Galaxy273,52.49,2106.39,-0.023654,-0.370800
Galaxy274,1635.70,2904.18,0.020713,-0.205195
Galaxy275,1734.82,1966.41,-0.054377,-0.187863
Galaxy276,3042.42,289.63,0.146013,0.019106
Galaxy277,283.70,3947.18,0.164960,-0.062752
Galaxy278,556.63,3143.24,-0.382233,0.192651
Galaxy279,1248.45,1510.07,-0.065878,0.168488
Galaxy280,308.89,1029.54,0.032951,-0.108045
Galaxy281,1935.27,2129.02,-0.224960,0.000683
Galaxy282,483.99,3215.01,-0.412873,0.186266
Galaxy283,3538.38,3702.51,0.114395,0.069129
Galaxy284,2796.66,1685.88,-0.236373,0.220077
Galaxy285,2848.27,844.73,0.226240,0.139961
Galaxy286,414.49,825.99,-0.149271,-0.092905
Galaxy287,1252.35,50.29,0.132148,0.298334
Galaxy288,2670.00,47.38,0.244128,0.347540
Galaxy289,411.39,2940.51,-0.031919,-0.015014
Galaxy290,1774.22,1693.85,-0.002952,0.114309
Galaxy291,3078.00,3494.74,-0.034082,-0.145373
Galaxy292,495.50,3644.61,0.182799,0.088919
Galaxy293,148.22,2198.04,0.062264,-0.292630
Galaxy294,2914.52,1529.52,-0.279760,-0.269257
Galaxy295,498.64,2820.16,0.295227,-0.048175
Galaxy296,3876.47,3543.95,-0.128101,0.183953
Galaxy297,2184.13,1968.73,0.215582,-0.102262
Galaxy298,1443.67,2833.48,0.323576,0.266169
Galaxy299,2305.62,3011.20,-0.138198,0.304080
Galaxy300,4127.84,344.89,-0.185738,-0.271682
Galaxy301,945.15,1874.68,0.472026,-0.085797
Galaxy302,4013.07,3392.25,-0.107765,-0.217742
Galaxy303,3683.35,3416.88,-0.096707,0.042525
Galaxy304,980.11,4136.43,0.072572,-0.182081
Galaxy305,1550.36,1031.21,0.057753,0.206840
Galaxy306,2341.04,3510.05,0.051233,-0.173580
Galaxy307,2748.30,2616.97,0.272873,0.164148
Galaxy308,2470.30,2351.91,0.412251,-0.198376
Galaxy309,4049.64,1741.71,0.047129,0.111658
Galaxy310,2352.21,786.13,-0.204090,-0.181637
Galaxy311,129.04,601.54,-0.177436,0.206436
Galaxy312,1878.10,1272.84,0.601536,0.328523
Galaxy313,3930.79,2018.67,0.060903,-0.162747
Galaxy314,1954.12,2912.10,-0.134796,-0.197098
Galaxy315,542.33,1534.26,0.037977,-0.109545
Galaxy316,1961.61,904.18,0.117998,0.086754
Galaxy317,683.03,1173.32,0.013685,0.204367
Galaxy318,4054.20,1458.87,-0.212770,-0.265615
Galaxy319,3568.40,1993.22,0.017947,0.062107
Galaxy320,2217.21,444.76,0.144787,-0.073233
Galaxy321,696.98,3522.18,-0.017010,-0.197976
Galaxy322,1816.81,2427.93,0.020800,0.147836
Galaxy323,525.10,1734.58,-0.430785,0.165548
Galaxy324,4034.03,2690.60,-0.246305,-0.126966
Galaxy325,1780.01,2798.53,0.023225,-0.131100
Galaxy326,3719.33,4079.61,0.011996,0.063468
Galaxy327,3981.36,810.49,0.327166,-0.075252
Galaxy328,895.68,3919.91,0.120667,0.110730
Galaxy329,1529.73,1092.84,0.073669,-0.095646
Galaxy330,3215.50,850.94,-0.459724,-0.025362
Galaxy331,2913.13,283.46,-0.178369,-0.035047
Galaxy332,1296.52,4098.14,-0.051931,-0.345131
Galaxy333,3831.70,535.55,0.140154,0.448953
Galaxy334,646.84,3891.85,0.402113,0.394985
Galaxy335,1357.26,3476.53,-0.493014,0.048574
Galaxy336,2665.01,2066.18,0.308112,0.361656
Galaxy337,497.37,1231.94,0.062702,-0.293683
Galaxy338,502.28,773.58,0.543082,0.081734
Galaxy339,3791.98,4166.39,-0.232028,-0.170248
Galaxy340,3523.13,1959.65,-0.126091,-0.225044
Galaxy341,3388.69,3383.19,-0.167852,-0.135609
Galaxy342,3601.64,923.57,0.069651,-0.114752
Galaxy343,184.79,458.76,0.085539,0.034426
Galaxy344,2417.52,1041.93,-0.262383,-0.159514
Galaxy345,967.03,3303.74,0.182992,-0.006159
Galaxy346,3164.90,2894.74,-0.574652,0.110788
Galaxy347,799.40,1091.21,0.027797,0.003818
Galaxy348,4012.25,727.23,-0.288406,0.268195
Galaxy349,3216.84,3318.80,0.178522,0.230830
Galaxy350,957.61,2052.34,0.052140,-0.074031
Galaxy351,2944.09,353.21,-0.101899,-0.234659
Galaxy352,3103.82,3869.23,0.268610,-0.311503
Galaxy353,3233.30,2290.08,-0.065997,0.097051
Galaxy354,2822.90,2431.90,-0.526202,-0.396875
Galaxy355,639.60,3397.70,0.160987,-0.062787
Galaxy356,3276.68,726.62,0.160554,0.430909
Galaxy357,1228.05,2942.39,0.396893,0.042159
Galaxy358,2783.59,3033.29,0.193555,-0.218405
Galaxy359,2009.28,2219.91,-0.197424,-0.432678
Galaxy360,3799.77,953.15,-0.118421,-0.029392
Galaxy361,1266.55,2409.62,0.261197,0.243608
Galaxy362,1480.73,3778.16,-0.094041,0.059875
Galaxy363,2045.23,2422.57,-0.282928,-0.192133
Galaxy364,3374.24,2399.30,-0.035787,0.231829
Galaxy365,2425.30,2912.08,-0.194944,0.165682
Galaxy366,1558.05,3812.22,0.454360,-0.243770
Galaxy367,1439.28,309.58,0.010054,0.031665
Galaxy368,1479.46,3187.65,-0.406246,0.087667
Galaxy369,3966.81,2671.89,-0.163711,-0.062500
Galaxy370,1832.54,612.23,0.455116,0.288890
Galaxy371,3063.95,4021.64,0.291215,-0.051431
Galaxy372,630.44,413.20,0.081770,0.234115
Galaxy373,2376.88,3277.20,0.059460,-0.251041
Galaxy374,2234.01,1284.05,-0.038727,-0.032266
Galaxy375,5.31,1545.54,0.398701,0.035054
Galaxy376,2530.88,740.22,-0.201469,0.282892
Galaxy377,1506.05,4112.16,-0.221886,-0.208320
Galaxy378,2647.33,3198.75,-0.129704,0.008086
Galaxy379,489.58,2488.83,-0.082272,0.077834
Galaxy380,1504.47,4045.78,0.042987,-0.220596
Galaxy381,1196.48,1426.70,-0.222770,-0.060434
Galaxy382,4146.68,3270.78,0.173434,0.196393
Galaxy383,2138.70,570.20,0.055737,0.049813
Galaxy384,1355.85,956.42,0.097248,-0.048033
Galaxy385,1402.27,704.15,-0.025224,0.003706
Galaxy386,1850.79,217.04,-0.279230,-0.189744
Galaxy387,298.05,429.62,0.001098,0.008094
Galaxy388,2723.85,628.11,-0.157131,-0.096357
Galaxy389,3739.03,2711.00,-0.012019,0.274452
Galaxy390,1931.26,994.36,0.404337,0.289917
Galaxy391,2452.30,1269.47,-0.220203,-0.204952
Galaxy392,3887.08,1022.50,-0.096962,-0.243230
Galaxy393,2101.02,1721.12,-0.175629,-0.108745
Galaxy394,4185.05,2193.15,0.670862,0.228231
Galaxy395,3105.66,1188.13,-0.377572,0.041467
Galaxy396,657.27,3940.51,-0.178216,-0.075235
Galaxy397,2225.72,3779.07,-0.170334,0.140601
Galaxy398,456.44,4105.68,-0.111769,0.378531
Galaxy399,1018.23,2215.71,-0.028785,0.089702
Galaxy400,886.77,2550.62,0.003932,0.214222
Galaxy401,1583.03,668.05,-0.302465,-0.203856
Galaxy402,2196.11,2554.82,-0.211325,-0.162050
Galaxy403,1170.03,2726.91,-0.094940,0.174546
Galaxy404,909.48,4049.74,0.205569,0.030702
Galaxy405,393.57,477.52,0.021251,0.046988
Galaxy406,706.13,242.52,0.035959,-0.179393
Galaxy407,2261.47,517.08,-0.170733,0.279370
Galaxy408,1780.86,3239.66,0.224285,-0.341335
Galaxy409,1876.95,3113.07,0.335171,0.041549
Galaxy410,2104.98,48.74,0.128098,0.066453
Galaxy411,4055.52,31.92,-0.269918,-0.315940
Galaxy412,1836.06,522.72,0.089078,-0.143193
Galaxy413,1047.75,556.51,-0.135043,-0.172419
Galaxy414,1861.48,1497.70,-0.067288,-0.016976
Galaxy415,375.21,2569.77,0.446111,-0.218615
Galaxy416,3394.78,3694.93,0.423547,0.267641
Galaxy417,1596.74,184.84,0.397728,0.149331
