GalaxyID,x,y,e1,e2
Galaxy1,3551.83,826.39,0.193532,0.128850
Galaxy2,1613.10,2524.82,0.094992,0.107445
Galaxy3,1709.94,651.83,0.059075,0.414979
Galaxy4,1647.52,3912.05,-0.282984,0.210247
Galaxy5,1021.28,2257.29,-0.028526,0.599575
Galaxy6,3708.22,3451.43,-0.278879,-0.075841
Galaxy7,1885.54,647.24,-0.264561,-0.092299
Galaxy8,3686.01,1131.30,-0.261164,-0.022027
Galaxy9,1454.05,2904.84,-0.100684,-0.057673
Galaxy10,2012.74,2533.29,0.008492,-0.010360
Galaxy11,626.79,2741.70,-0.141011,0.081571
Galaxy12,1506.90,3129.69,-0.085831,-0.029567
Galaxy13,2656.28,2257.00,0.039901,0.100301
Galaxy14,2973.56,2689.69,0.021815,-0.240848
Galaxy15,3317.31,1124.94,-0.220624,0.294490
Galaxy16,3274.69,2295.37,0.089967,-0.298886
Galaxy17,140.27,1533.60,-0.164285,-0.406614
Galaxy18,387.97,886.06,0.383810,-0.093821
Galaxy19,1052.59,3812.74,0.256360,0.071987
Galaxy20,971.37,2957.94,0.197662,0.027290
Galaxy21,2779.19,810.79,-0.019042,-0.352900
Galaxy22,3797.82,1367.43,-0.095302,-0.115520
Galaxy23,1855.97,842.02,0.002866,0.133465
Galaxy24,1668.07,3447.35,0.295533,0.082912
Galaxy25,2959.55,3407.05,0.258901,-0.086016
Galaxy26,624.30,2009.56,0.012253,-0.083986
Galaxy27,3871.09,3055.05,-0.215438,0.037987
Galaxy28,1516.19,1244.02,-0.160246,0.121621
Galaxy29,3451.89,3600.18,-0.024783,0.288981
Galaxy30,3052.35,3124.66,-0.109758,0.299064
Galaxy31,266.84,161.89,-0.274420,-0.286493
Galaxy32,2499.09,2500.25,-0.323853,0.242896
Galaxy33,2826.88,2750.39,-0.257659,0.144179
Galaxy34,3986.54,1153.72,-0.211118,-0.111225
Galaxy35,3371.31,4053.93,-0.116085,0.164312
Galaxy36,2694.09,1486.84,-0.139401,-0.065849
Galaxy37,3413.31,2845.03,-0.052789,0.074742
Galaxy38,1967.26,1843.02,-0.025872,-0.126396
Galaxy39,4005.04,1812.63,-0.151743,0.391999
Galaxy40,863.14,2104.37,-0.157104,-0.032082
Galaxy41,3664.95,2526.99,0.185994,-0.107392
Galaxy42,67.01,1748.31,0.088690,-0.186780
Galaxy43,3487.46,2144.98,0.090208,0.081497
Galaxy44,3932.43,2717.77,0.230377,0.266011
Galaxy45,1011.08,2222.38,0.265617,0.317513
Galaxy46,4035.58,3300.84,-0.051214,0.137735
Galaxy47,3156.34,1751.86,0.095989,-0.524116
Galaxy48,3436.43,3646.37,-0.260335,0.086774
Galaxy49,2186.47,3195.87,0.036292,0.111849
Galaxy50,2138.20,2255.77,-0.085239,0.283146
Galaxy51,2115.54,1552.73,-0.317038,0.225544
Galaxy52,3992.19,3650.97,-0.226939,-0.127936
Galaxy53,1456.92,1867.83,-0.006069,-0.041427
Galaxy54,2830.92,2702.07,-0.254102,-0.068235
Galaxy55,1479.55,2970.07,-0.043618,0.143314
Galaxy56,2609.79,2832.17,0.208064,0.120119
Galaxy57,164.96,5.54,0.193538,0.319306
Galaxy58,3505.80,3638.55,0.131640,-0.417715
Galaxy59,1469.96,1691.89,-0.410685,-0.063164
Galaxy60,4090.79,835.80,0.069733,-0.050632
Galaxy61,4181.35,2578.69,-0.086380,0.280766
Galaxy62,3215.36,4018.92,0.438215,-0.082071
Galaxy63,520.99,467.17,0.241808,-0.055149
Galaxy64,140.11,2151.21,-0.606808,-0.506115
Galaxy65,3468.81,22.55,0.173551,-0.162762
Galaxy66,4001.59,3156.95,0.088685,-0.018895
Galaxy67,2019.51,1200.25,-0.296017,-0.084884
Galaxy68,233.34,3855.91,-0.270143,0.106929
Galaxy69,1452.38,3165.57,-0.301536,0.070232
Galaxy70,2020.31,532.25,-0.126128,0.321058
Galaxy71,2825.91,176.14,0.059122,0.254777
Galaxy72,2408.04,2696.82,0.197281,0.244436
Galaxy73,1147.65,1380.12,0.045268,0.180551
Galaxy74,649.17,2997.68,0.123178,0.229585
Galaxy75,446.64,635.65,-0.265908,-0.165040
Galaxy76,3416.99,3743.76,0.072958,0.241558
Galaxy77,312.30,659.66,0.460399,-0.030948
Galaxy78,122.20,1237.34,0.169229,-0.263565
Galaxy79,3512.84,1042.88,-0.121798,-0.069308
Galaxy80,1539.59,2000.87,-0.114010,0.027247
Galaxy81,2338.40,1291.10,0.038314,0.179414
Galaxy82,4134.26,3069.45,-0.327562,-0.219793
Galaxy83,3879.11,1509.29,-0.184619,0.054562
Galaxy84,1017.51,1286.01,0.323774,-0.169500
Galaxy85,3358.44,2087.16,-0.375349,0.347612
Galaxy86,3028.35,4149.48,0.318811,-0.082666
Galaxy87,1693.22,3194.86,-0.535738,-0.055223
Galaxy88,2558.04,3850.47,0.031407,-0.094389
Galaxy89,2314.84,1490.34,0.151223,-0.076122
Galaxy90,2445.88,289.29,-0.220779,-0.042428
Galaxy91,496.63,1893.10,-0.235469,-0.478747
Galaxy92,2915.12,4013.35,-0.023765,-0.268204
Galaxy93,2964.43,1429.98,0.224430,0.086618
Galaxy94,3566.20,1556.78,0.121795,-0.102939
Galaxy95,2132.18,113.37,0.072252,0.301358
Galaxy96,975.35,2745.90,-0.197257,-0.154663
Galaxy97,445.99,2548.03,0.121431,0.027938
Galaxy98,2991.21,3158.83,-0.130656,0.304350
Galaxy99,1131.18,2989.03,-0.213871,0.089173
Galaxy100,1247.91,2942.61,-0.232348,0.128342
Galaxy101,3179.18,3675.15,-0.075444,-0.029656
Galaxy102,1930.94,2241.54,-0.057855,0.042194
Galaxy103,1797.21,1068.78,0.140304,0.359435
Galaxy104,1285.53,185.87,0.182097,-0.073690
Galaxy105,1327.55,3896.13,-0.027405,-0.031316
Galaxy106,1244.16,2957.85,-0.297328,-0.181723
Galaxy107,3656.67,3891.00,-0.075114,0.360228
Galaxy108,4098.75,3543.11,0.143210,0.349994
Galaxy109,1276.22,3358.50,0.248838,-0.167470
Galaxy110,241.42,26.22,-0.083714,0.172571
Galaxy111,4093.00,2209.89,-0.291434,-0.255047
Galaxy112,2859.90,2983.28,-0.045731,-0.129903
Galaxy113,1352.56,2944.64,-0.212568,0.243829
Galaxy114,2415.42,1147.45,-0.031176,-0.131491
Galaxy115,2252.88,1414.40,0.253333,0.103143
Galaxy116,1865.03,4018.83,0.420821,-0.250321
Galaxy117,1387.63,3801.41,-0.107246,0.206492
Galaxy118,177.35,1743.75,-0.125005,0.247550
Galaxy119,1187.72,1759.90,0.220082,0.062375
Galaxy120,508.03,1701.39,0.114153,0.097715
Galaxy121,2934.30,1299.58,-0.086902,-0.080761
Galaxy122,1764.06,3259.59,-0.080962,-0.060705
Galaxy123,1999.55,2514.81,-0.455883,0.011679
Galaxy124,1324.97,3361.51,0.247898,0.109283
Galaxy125,3206.43,3692.21,0.284469,-0.469263
Galaxy126,2436.93,3320.85,0.394596,0.011912
Galaxy127,405.26,1631.44,0.228722,-0.009712
Galaxy128,1127.22,23.49,0.323627,0.446689
Galaxy129,2213.90,2665.28,-0.385083,-0.036118
Galaxy130,3093.24,387.79,0.307279,0.006544
Galaxy131,2557.12,815.31,0.045968,0.315566
Galaxy132,719.19,1169.90,-0.204165,0.252348
Galaxy133,1728.28,2552.41,-0.206062,-0.247933
Galaxy134,2748.77,1158.66,-0.001676,-0.097937
Galaxy135,3466.58,804.65,-0.259908,0.097168
Galaxy136,3135.87,3071.87,-0.165500,-0.140091
Galaxy137,3561.46,3617.23,0.039260,0.106740
Galaxy138,1881.01,2073.03,-0.138503,0.124619
Galaxy139,242.08,3526.03,0.126973,-0.180619
Galaxy140,838.79,1053.62,0.121077,0.072517
Galaxy141,839.96,465.20,0.362565,-0.194076
Galaxy142,1015.27,598.53,0.322780,0.030047
Galaxy143,2530.92,1695.35,0.005148,0.034069
Galaxy144,2171.21,2759.96,-0.376541,0.062656
Galaxy145,1781.31,810.98,0.190656,-0.212435
Galaxy146,1398.93,1003.51,-0.105474,-0.145175
