GalaxyID,x,y,e1,e2
Galaxy1,3193.49,3690.23,-0.137180,0.544839
Galaxy2,3765.98,2620.35,0.131240,0.192122
Galaxy3,3341.31,1495.25,-0.532967,0.122354
Galaxy4,2679.31,2333.35,0.201426,0.101490
Galaxy5,561.53,4189.62,0.030532,0.245700
Galaxy6,96.33,1786.57,0.239278,-0.282770
Galaxy7,3997.30,2924.03,-0.188612,0.142668
Galaxy8,3626.47,3477.08,0.089563,0.221028
Galaxy9,1420.85,3702.99,-0.412768,0.129558
Galaxy10,3164.64,1437.05,0.367183,0.572425
Galaxy11,3924.91,3994.27,0.019004,0.033113
Galaxy12,2098.90,4056.14,-0.234614,-0.154534
Galaxy13,3448.06,2975.32,-0.149551,-0.319535
Galaxy14,3627.93,2649.49,-0.200070,0.187819
Galaxy15,186.55,197.05,-0.154236,0.163000
Galaxy16,3021.16,2918.90,0.221750,-0.439753
Galaxy17,2893.15,3369.40,-0.182728,0.038546
Galaxy18,2402.23,3550.70,-0.048374,-0.198440
Galaxy19,2106.97,234.29,0.215657,0.096385
Galaxy20,139.11,2948.20,-0.193190,-0.135783
Galaxy21,807.44,288.08,-0.232995,0.267898
Galaxy22,3003.09,1489.19,0.390633,-0.130025
Galaxy23,4032.74,4002.13,-0.450169,-0.063936
Galaxy24,2852.33,3017.00,-0.019267,0.171343
Galaxy25,421.22,3676.97,-0.269837,-0.318431
Galaxy26,361.22,3256.01,0.247611,0.001483
Galaxy27,1165.50,1695.34,0.117863,0.103193
Galaxy28,599.95,1077.39,-0.158229,0.353328
Galaxy29,2155.36,86.11,0.183729,0.167117
Galaxy30,1039.18,2087.94,-0.002395,-0.296711
Galaxy31,4191.77,2980.34,-0.066210,-0.312106
Galaxy32,1612.27,3183.77,-0.161270,0.025025
Galaxy33,3354.93,1098.62,0.102752,0.029723
Galaxy34,1785.61,3693.82,-0.053631,-0.223660
Galaxy35,296.55,612.77,0.473606,-0.211121
Galaxy36,3036.28,755.61,0.029381,-0.264921
Galaxy37,137.33,1506.19,-0.063050,-0.301292
Galaxy38,393.39,2982.13,-0.191095,-0.040289
Galaxy39,2603.88,3805.49,-0.760881,0.008480
Galaxy40,4013.76,868.27,0.081071,-0.471980
Galaxy41,914.08,2296.14,0.057418,-0.355102
Galaxy42,1978.61,4099.52,-0.107911,-0.310384
Galaxy43,3049.37,3879.74,-0.382287,-0.478602
Galaxy44,1296.03,350.90,-0.061506,0.047711
Galaxy45,2100.32,1258.38,-0.190873,-0.119501
Galaxy46,3632.91,1264.79,-0.070683,0.161465
Galaxy47,351.41,285.04,0.373060,-0.036325
Galaxy48,3051.52,3672.31,-0.112308,-0.084871
Galaxy49,2894.64,293.86,0.125560,0.164543
Galaxy50,4165.79,3609.92,-0.041616,0.091758
Galaxy51,1408.04,1179.54,0.186650,-0.233701
Galaxy52,2313.92,865.23,-0.052180,0.134229
Galaxy53,1875.12,555.07,-0.447409,-0.034741
Galaxy54,3916.82,3569.69,-0.318667,0.088246
Galaxy55,1031.93,3434.55,-0.095906,0.229134
Galaxy56,1062.72,2416.57,0.564618,-0.048430
Galaxy57,1407.28,3160.76,0.155677,-0.037697
Galaxy58,4103.21,2073.44,-0.039356,-0.069045
Galaxy59,3835.43,3585.95,-0.161085,0.346725
Galaxy60,1597.89,4000.51,-0.013892,0.071592
Galaxy61,1032.70,2179.68,-0.056373,-0.042165
Galaxy62,1494.26,3025.86,0.419656,0.148053
Galaxy63,3211.53,2161.79,0.146160,-0.136443
Galaxy64,864.24,239.36,0.170262,0.101915
Galaxy65,819.92,3229.66,-0.193397,0.204189
Galaxy66,1863.66,716.35,-0.283361,-0.318280
Galaxy67,1404.29,1148.11,-0.648524,0.138399
Galaxy68,3148.18,632.22,0.026148,-0.271521
Galaxy69,1755.05,3760.41,0.070694,-0.252116
Galaxy70,2636.87,728.56,0.022622,-0.188583
Galaxy71,3952.75,3325.96,0.050933,0.504048
Galaxy72,3961.71,4166.21,-0.260069,0.129954
Galaxy73,160.38,621.37,0.091423,-0.283685
Galaxy74,3861.03,1201.47,0.073188,0.417113
Galaxy75,1422.97,2386.62,-0.123934,0.226341
Galaxy76,1095.49,258.64,0.166728,-0.317953
Galaxy77,1367.44,2274.41,0.134055,-0.231597
Galaxy78,1031.70,3634.17,-0.259709,-0.001539
Galaxy79,2073.52,2396.40,0.082696,-0.181859
Galaxy80,2571.33,1859.48,0.152942,0.164698
Galaxy81,2468.59,421.03,-0.124473,0.053254
Galaxy82,270.44,3186.04,-0.107967,0.060416
Galaxy83,2734.21,3393.99,-0.165224,-0.202252
Galaxy84,316.55,3387.00,0.189594,-0.163776
Galaxy85,1462.52,3200.70,-0.013379,0.151193
Galaxy86,2439.46,3085.51,-0.187226,-0.114161
Galaxy87,829.64,1691.22,-0.004772,0.173617
Galaxy88,2678.35,573.03,0.156667,-0.026362
Galaxy89,3059.28,3393.82,0.107522,0.030160
Galaxy90,2149.58,2655.50,0.336088,-0.209250
Galaxy91,4061.08,2689.31,0.047975,0.023953
Galaxy92,849.03,3040.21,0.274140,-0.231931
Galaxy93,914.04,431.93,0.043781,-0.044452
Galaxy94,1247.00,3306.00,0.155169,0.135801
Galaxy95,3444.66,783.42,-0.148586,0.398207
Galaxy96,2714.19,3677.06,-0.137997,-0.040211
Galaxy97,4123.23,1260.97,-0.175464,0.118925
Galaxy98,3804.15,1165.03,0.048281,0.118140
Galaxy99,2124.15,2089.93,-0.015872,-0.125971
Galaxy100,617.48,992.72,0.268553,-0.044441
Galaxy101,3110.32,4017.22,0.426350,0.355921
Galaxy102,518.13,1705.79,-0.014899,-0.442725
Galaxy103,260.67,3309.96,-0.239863,0.298577
Galaxy104,331.89,3572.44,-0.503715,-0.129362
Galaxy105,922.29,1265.97,0.195723,-0.176969
Galaxy106,532.94,3680.30,-0.039632,-0.274043
Galaxy107,348.83,1691.66,0.435491,-0.222824
Galaxy108,1641.61,2534.67,0.136489,-0.141427
Galaxy109,2609.42,3745.61,-0.098751,0.165107
Galaxy110,1796.25,2132.97,-0.076825,-0.064920
Galaxy111,103.02,897.19,-0.231466,-0.218690
Galaxy112,461.31,1857.76,0.106618,-0.001631
Galaxy113,3712.91,349.97,0.160354,-0.003727
Galaxy114,3051.31,909.53,-0.127480,-0.283177
Galaxy115,3969.88,3647.25,0.038218,-0.431612
Galaxy116,2956.93,2572.79,-0.075268,-0.239342
Galaxy117,3919.49,462.76,-0.146280,-0.254657
Galaxy118,767.23,3705.96,0.047289,0.237647
Galaxy119,1527.14,3011.61,-0.008464,-0.175896
Galaxy120,403.58,1065.53,0.198997,0.187846
Galaxy121,443.01,2074.42,-0.036288,-0.386285
Galaxy122,4040.71,2613.10,-0.116451,0.088482
Galaxy123,3675.97,1319.30,-0.054855,-0.019463
Galaxy124,3716.01,1238.18,0.119501,-0.117833
Galaxy125,1680.41,2519.82,-0.367309,-0.315389
Galaxy126,3713.18,336.93,-0.531283,0.146085
Galaxy127,287.39,405.73,-0.026396,0.121965
Galaxy128,3981.22,1311.12,0.031716,0.240555
Galaxy129,255.09,921.77,-0.092779,-0.055852
Galaxy130,1207.66,3076.58,-0.237308,-0.137912
Galaxy131,3716.78,3401.08,0.143774,-0.035582
Galaxy132,749.36,1362.13,0.124174,-0.081057
Galaxy133,2489.76,3087.43,0.067238,-0.141277
Galaxy134,2527.23,559.30,-0.340706,0.096529
Galaxy135,3839.41,2836.52,0.140711,-0.021576
Galaxy136,2721.97,211.54,-0.289662,-0.331463
Galaxy137,1834.06,3667.32,-0.086292,0.217304
Galaxy138,2517.44,687.89,-0.062978,-0.085609
