GalaxyID,x,y,e1,e2
Galaxy1,4043.58,2660.57,-0.017487,-0.144215
Galaxy2,286.05,3151.42,0.327331,-0.375457
Galaxy3,3572.60,142.02,-0.079948,-0.098694
Galaxy4,744.00,2713.30,0.149963,-0.329093
Galaxy5,4140.51,1142.09,0.063542,0.080785
Galaxy6,2122.76,991.76,-0.047360,-0.057961
Galaxy7,68.33,855.64,-0.097264,-0.144713
Galaxy8,3812.19,18.56,-0.007967,-0.053749
Galaxy9,970.98,2207.19,-0.116975,0.260754
Galaxy10,3866.93,2534.69,0.047837,0.003692
Galaxy11,2499.96,24.07,0.183584,-0.135818
Galaxy12,1885.20,4174.87,0.403485,0.030783
Galaxy13,2793.19,225.34,-0.145485,-0.063450
Galaxy14,3775.91,199.58,0.093765,0.364590
Galaxy15,1827.86,1113.91,-0.213865,0.390369
Galaxy16,3476.99,1724.91,0.174017,0.630099
Galaxy17,193.98,1581.40,0.125548,-0.211568
Galaxy18,3910.38,43.77,-0.024718,0.046620
Galaxy19,3923.11,3708.59,0.008703,-0.073498
Galaxy20,1401.83,3754.13,0.462888,-0.146789
Galaxy21,230.15,1669.37,0.762755,-0.054365
Galaxy22,2222.53,888.13,0.246724,0.524897
Galaxy23,1317.19,2555.63,0.088043,-0.080580
Galaxy24,4114.44,3659.19,-0.296407,0.272025
Galaxy25,3759.73,4116.40,-0.046920,-0.073197
Galaxy26,2866.68,1335.15,-0.011652,0.023663
Galaxy27,934.48,552.35,-0.047193,0.367109
Galaxy28,1863.73,986.16,0.017090,0.300827
Galaxy29,1854.28,2258.90,0.124077,-0.420015
Galaxy30,381.62,426.42,-0.239350,-0.201841
Galaxy31,2686.35,3685.10,0.208536,0.237598
Galaxy32,1258.11,65.02,0.093714,0.187023
Galaxy33,1140.40,883.31,0.201161,-0.056768
Galaxy34,1400.09,2342.38,-0.000932,-0.275207
Galaxy35,1080.81,4167.58,-0.086811,-0.072683
Galaxy36,2963.73,1261.65,-0.011100,-0.058489
Galaxy37,281.85,2150.34,-0.303159,-0.283891
Galaxy38,2508.14,3306.86,-0.145366,0.115309
Galaxy39,4027.95,77.23,-0.058270,-0.190702
Galaxy40,2075.65,2972.13,0.058582,-0.142773
Galaxy41,3630.60,1449.18,-0.142440,0.054268
Galaxy42,917.34,2045.53,0.067633,-0.142223
Galaxy43,18.39,3534.79,0.235407,0.319183
Galaxy44,1010.63,3933.14,-0.231095,-0.025371
Galaxy45,1925.48,2305.59,-0.073212,-0.111618
Galaxy46,910.06,814.99,-0.045519,0.135274
Galaxy47,2267.16,552.36,0.297240,0.208305
Galaxy48,2955.99,1214.55,0.074485,-0.107018
Galaxy49,3400.64,1948.29,-0.012665,-0.101442
Galaxy50,1945.23,488.49,-0.355922,0.004837
Galaxy51,3291.37,2343.95,-0.026747,-0.412067
Galaxy52,1239.14,2299.41,-0.218890,0.178600
Galaxy53,250.80,2950.12,0.076422,0.021423
Galaxy54,3955.12,2365.12,-0.129083,-0.272802
Galaxy55,409.03,3437.38,0.456139,-0.335315
Galaxy56,845.89,2416.56,-0.089020,-0.061755
Galaxy57,502.50,779.28,0.077561,0.071421
Galaxy58,660.84,77.62,-0.146129,-0.058794
Galaxy59,2483.92,1099.31,0.088748,0.143545
Galaxy60,1650.76,165.91,-0.201734,-0.109439
Galaxy61,2319.26,1429.54,-0.366234,0.330855
Galaxy62,3955.90,3477.92,0.163449,-0.263273
Galaxy63,1902.16,2192.12,0.106706,0.267448
Galaxy64,1909.62,2411.96,-0.333550,-0.082262
Galaxy65,1037.18,1243.64,0.202934,-0.305245
Galaxy66,801.38,4187.36,0.052431,-0.131802
Galaxy67,2133.96,3281.63,-0.133836,-0.176587
Galaxy68,1157.35,709.00,0.220708,-0.170691
Galaxy69,3024.94,4194.47,0.295977,-0.173770
Galaxy70,84.67,967.46,-0.003455,-0.213194
Galaxy71,1592.84,2075.62,-0.048628,0.357266
Galaxy72,450.56,2551.33,-0.041488,-0.315425
Galaxy73,128.00,2533.44,-0.064972,0.292828
Galaxy74,1073.40,2248.50,-0.066481,-0.053983
Galaxy75,1765.99,1406.23,0.238443,0.141088
Galaxy76,592.23,3198.83,0.265106,-0.072195
Galaxy77,598.11,343.97,0.067793,0.239421
Galaxy78,455.35,3759.19,0.275900,0.091535
Galaxy79,3069.29,2484.83,-0.275506,0.022589
Galaxy80,1206.41,421.89,-0.001003,0.006570
Galaxy81,3816.16,1337.91,0.119086,0.021164
Galaxy82,1876.68,1935.67,0.026366,0.073938
Galaxy83,1013.50,4126.23,-0.067433,0.528317
Galaxy84,3683.89,3612.83,-0.161154,-0.081473
Galaxy85,235.24,3932.83,0.487840,-0.475059
Galaxy86,1802.77,521.62,0.059577,0.150627
Galaxy87,1653.25,122.85,0.243557,0.174951
Galaxy88,317.02,3982.08,0.134784,0.225988
Galaxy89,2661.53,4174.49,0.172816,-0.050966
Galaxy90,720.87,4197.26,-0.229425,0.324633
Galaxy91,3897.38,2586.51,-0.130043,0.238297
Galaxy92,2703.09,2935.00,-0.130727,0.091397
Galaxy93,1291.62,2373.09,-0.175339,0.032504
Galaxy94,3691.70,2722.23,-0.107828,0.109400
Galaxy95,2240.38,727.19,0.013855,-0.614981
Galaxy96,1596.17,3091.65,-0.130147,0.276389
Galaxy97,1904.54,3937.06,-0.005172,-0.031638
Galaxy98,3256.91,1471.33,-0.215023,-0.331717
Galaxy99,2049.74,3231.68,0.178391,0.021120
Galaxy100,3821.45,2342.04,-0.216445,-0.015660
Galaxy101,626.32,3479.46,0.209171,0.022794
Galaxy102,633.55,1303.76,0.222847,0.426217
Galaxy103,3441.21,225.10,0.027044,0.173998
Galaxy104,3762.27,2588.31,-0.028172,-0.241342
Galaxy105,4005.58,4125.56,0.261932,0.024713
Galaxy106,2594.12,678.49,0.027502,0.338448
Galaxy107,3209.18,1982.66,-0.166215,0.220784
Galaxy108,2028.42,3219.24,0.299437,0.152828
Galaxy109,3785.79,3648.02,0.120399,0.003984
Galaxy110,3179.69,655.47,0.048716,0.464544
Galaxy111,948.33,3463.12,0.021390,0.324832
Galaxy112,1286.14,1541.09,0.245634,0.018530
Galaxy113,3822.74,4074.71,0.227000,0.135112
Galaxy114,644.64,236.98,0.214170,0.170107
Galaxy115,1898.16,1538.49,-0.461790,0.014691
Galaxy116,4086.34,899.66,0.171569,0.064497
Galaxy117,341.85,3052.83,0.381536,-0.103716
Galaxy118,905.50,1993.56,-0.202714,0.323604
Galaxy119,2522.27,4184.62,-0.280037,-0.134229
Galaxy120,3912.13,511.16,-0.042734,0.051862
Galaxy121,3790.18,2492.88,-0.374167,-0.455342
Galaxy122,200.03,3462.94,-0.042617,-0.457088
Galaxy123,824.01,129.49,0.180892,0.176546
Galaxy124,329.60,3779.37,-0.140541,0.052140
Galaxy125,505.82,3433.71,0.192616,0.121201
Galaxy126,1633.84,4044.75,0.390242,-0.254111
Galaxy127,2161.00,3769.67,-0.235239,0.098774
Galaxy128,243.77,842.35,0.137455,0.166299
Galaxy129,1791.80,1423.53,-0.114034,0.242675
Galaxy130,445.72,1076.80,0.254287,0.034198
Galaxy131,3254.05,3852.67,0.206332,0.101820
Galaxy132,917.41,938.43,0.129207,-0.200107
Galaxy133,3168.98,1722.19,0.397500,0.006025
Galaxy134,3390.50,315.46,-0.186726,0.246495
Galaxy135,1475.75,3514.11,0.318780,-0.177400
Galaxy136,1410.85,1048.26,0.001040,0.264787
Galaxy137,4095.71,1067.48,0.159522,0.196524
Galaxy138,4185.62,2601.35,-0.345725,0.532494
Galaxy139,1099.71,2658.16,-0.106692,-0.488158
Galaxy140,177.05,3592.68,0.164783,-0.236641
Galaxy141,315.37,2818.26,-0.338488,-0.188981
Galaxy142,2590.18,3668.34,0.189414,-0.171112
Galaxy143,952.85,3697.79,0.114525,-0.312135
Galaxy144,3859.00,3137.31,-0.324002,-0.220097
Galaxy145,3195.30,3148.68,-0.199674,-0.116758
Galaxy146,3886.91,3872.15,0.082800,0.117503
Galaxy147,3155.04,2186.15,0.214369,-0.148702
Galaxy148,3347.44,2492.27,0.069087,-0.089352
Galaxy149,3115.90,2817.58,-0.009032,0.150565
Galaxy150,2611.79,2931.78,0.123608,-0.105042
Galaxy151,2481.68,3561.87,-0.098125,-0.302837
Galaxy152,3422.02,3514.51,-0.178554,-0.297189
Galaxy153,38.31,3050.79,0.111457,0.175380
Galaxy154,3755.34,3964.01,-0.122508,0.009187
Galaxy155,3483.24,1143.11,-0.059628,-0.138513
Galaxy156,2089.67,2812.21,-0.115601,0.172574
Galaxy157,2588.59,3912.19,-0.419665,0.086184
Galaxy158,3142.97,1699.35,0.369329,-0.151545
Galaxy159,2494.04,2465.58,-0.316774,-0.120569
Galaxy160,3431.87,3496.92,0.156894,0.037113
Galaxy161,2249.11,2087.65,-0.665944,-0.016347
Galaxy162,1295.28,1899.57,-0.091873,-0.106446
Galaxy163,4024.56,2412.03,0.015975,-0.213662
Galaxy164,1801.85,3891.85,-0.313201,0.319561
Galaxy165,2672.99,2975.04,-0.224069,-0.207532
Galaxy166,3269.64,4193.07,0.046772,0.002611
Galaxy167,789.23,2451.69,-0.017964,-0.124933
Galaxy168,2199.47,2026.86,0.186111,-0.230147
Galaxy169,3244.02,2980.57,-0.204795,-0.163328
Galaxy170,3258.31,2084.30,-0.135857,-0.185896
Galaxy171,3460.05,2341.96,0.150181,-0.385108
Galaxy172,1533.65,693.07,-0.427327,0.069761
Galaxy173,2431.42,554.17,-0.216533,-0.000321
Galaxy174,11.29,3654.40,0.296851,0.322926
Galaxy175,3744.38,3062.68,-0.080529,-0.494292
Galaxy176,2448.83,917.52,0.024528,0.286044
Galaxy177,1575.84,1425.86,0.107733,-0.145760
Galaxy178,839.48,2220.10,-0.383743,0.348665
Galaxy179,454.66,2939.49,0.083496,0.037365
Galaxy180,1120.15,663.81,0.304869,0.143653
Galaxy181,3924.70,2715.96,-0.197941,0.007028
Galaxy182,1006.25,3203.56,0.193062,0.103670
Galaxy183,3344.81,3320.23,0.091634,0.274546
Galaxy184,1524.81,1323.28,0.043538,0.024427
Galaxy185,3060.41,3934.24,0.159943,-0.011940
Galaxy186,1212.67,839.16,0.257826,0.312840
Galaxy187,1398.22,1520.45,0.056021,-0.009772
Galaxy188,299.99,1352.75,-0.044604,0.091855
Galaxy189,3557.35,155.18,-0.164868,-0.054694
Galaxy190,2744.06,706.15,-0.249976,0.281224
Galaxy191,3364.97,2577.56,-0.208290,-0.198665
Galaxy192,3262.18,1831.65,0.226749,-0.165114
Galaxy193,311.74,2310.61,0.150067,0.175446
Galaxy194,2620.82,2239.83,-0.044451,0.179941
Galaxy195,1390.62,3197.76,0.242854,-0.146600
Galaxy196,2175.10,143.81,-0.110282,-0.248604
Galaxy197,1239.47,3404.17,-0.112353,0.057469
Galaxy198,3753.20,3901.30,0.201990,0.049675
Galaxy199,2092.39,1673.59,-0.205976,-0.353720
Galaxy200,913.63,275.53,0.143730,0.150888
Galaxy201,2531.55,1428.68,-0.134915,0.131468
Galaxy202,2378.12,289.99,-0.079859,-0.211785
Galaxy203,2800.35,2208.16,-0.417575,0.294890
Galaxy204,1525.93,3521.95,-0.002687,-0.144266
Galaxy205,2945.07,2677.53,-0.155395,0.039076
Galaxy206,2130.04,272.47,0.027932,0.143576
Galaxy207,2562.00,3372.21,0.178644,-0.357666
Galaxy208,4195.34,2785.13,0.053286,0.002364
Galaxy209,364.88,124.20,0.148284,0.291464
Galaxy210,287.00,3577.43,0.214073,-0.199459
Galaxy211,1525.36,2518.46,0.071198,-0.171790
Galaxy212,3840.73,2613.75,-0.306182,0.173426
Galaxy213,2241.84,3235.54,0.158060,-0.094947
Galaxy214,2859.47,3907.25,-0.306052,-0.106284
Galaxy215,1280.73,1650.77,0.142740,0.472788
Galaxy216,2467.40,911.87,-0.047339,-0.029146
