GalaxyID,x,y,e1,e2
Galaxy1,813.06,291.93,-0.211660,-0.055643
Galaxy2,716.85,425.99,0.061857,0.239701
Galaxy3,3751.33,2296.71,-0.004947,0.311168
Galaxy4,2757.82,2177.71,0.302628,0.259476
Galaxy5,3701.16,1183.13,-0.426012,0.485548
Galaxy6,4166.80,3739.91,0.244915,0.260799
Galaxy7,2473.93,1925.56,-0.219660,0.217553
Galaxy8,2229.79,3387.84,0.156789,0.320461
Galaxy9,3732.62,1786.06,-0.131669,-0.265636
Galaxy10,3347.72,1102.81,-0.373819,0.460964
Galaxy11,3255.58,1944.74,-0.443088,-0.348768
Galaxy12,3922.76,1844.55,-0.273659,0.052767
Galaxy13,939.35,19.41,0.055209,-0.450083
Galaxy14,3015.28,173.13,-0.081668,-0.017634
Galaxy15,290.72,2150.41,0.017173,0.175324
Galaxy16,3467.23,4016.15,-0.083337,0.045553
Galaxy17,3751.15,4176.77,0.157164,-0.290284
Galaxy18,2020.75,1456.53,0.130904,0.140136
Galaxy19,2093.20,2786.15,-0.052956,0.415001
Galaxy20,860.89,459.47,-0.007959,-0.171497
Galaxy21,1719.06,3801.43,-0.019177,0.101557
Galaxy22,657.57,2634.76,-0.048283,0.091138
Galaxy23,985.14,3728.14,-0.085026,0.318573
Galaxy24,2885.84,2714.13,0.101858,-0.070769
Galaxy25,3268.95,1187.19,-0.143249,-0.446366
Galaxy26,212.77,2021.03,0.080284,0.216684
Galaxy27,1261.31,2956.72,-0.311714,-0.068988
Galaxy28,3611.02,2959.92,0.342227,0.193780
Galaxy29,933.38,2972.02,0.231671,0.108768
Galaxy30,1254.27,171.12,0.170842,0.331058
Galaxy31,3918.83,1159.44,0.108943,0.024115
Galaxy32,2384.47,302.39,-0.022604,-0.125130
Galaxy33,1165.86,1367.10,0.074691,-0.010067
Galaxy34,660.82,1325.48,0.111119,0.097887
Galaxy35,3622.18,894.16,0.079572,0.008057
Galaxy36,2656.90,3082.04,-0.130829,-0.261752
Galaxy37,3426.90,2359.22,0.217158,0.175083
Galaxy38,236.67,1647.96,-0.358747,-0.154907
Galaxy39,686.24,4154.90,-0.155119,0.371034
Galaxy40,1624.18,3094.50,-0.028803,0.228915
Galaxy41,2292.17,3154.50,-0.019097,-0.001915
Galaxy42,1077.43,2000.93,0.055585,0.124010
Galaxy43,3990.68,205.43,0.391170,0.034038
Galaxy44,3353.07,2655.09,0.018105,0.135533
Galaxy45,3088.78,2544.38,0.117966,0.020692
Galaxy46,3474.63,2505.51,0.121241,0.439001
Galaxy47,2530.13,242.71,0.131947,0.079020
Galaxy48,3352.12,2910.88,-0.189959,0.094232
Galaxy49,1655.37,3237.44,0.028224,-0.122587
Galaxy50,1974.56,1952.18,0.165779,-0.197083
Galaxy51,2104.00,3484.41,0.080962,0.120161
Galaxy52,3652.77,1897.68,0.000573,0.293328
Galaxy53,1208.02,4088.56,0.091328,0.197507
Galaxy54,2371.63,2408.36,-0.199635,0.370632
Galaxy55,3294.17,3806.35,-0.068434,-0.184087
Galaxy56,2683.75,1822.20,0.118223,-0.150062
Galaxy57,1043.79,1910.06,-0.069528,0.016673
Galaxy58,3287.88,859.59,0.161526,-0.153491
Galaxy59,3341.00,482.07,-0.034998,0.284222
Galaxy60,1715.59,2453.64,0.231048,-0.190609
Galaxy61,94.12,550.08,0.047541,-0.325813
Galaxy62,529.82,1644.28,-0.316677,0.204615
Galaxy63,3312.94,2899.77,0.303867,-0.305090
Galaxy64,271.65,3008.82,0.121690,0.209175
Galaxy65,440.02,2257.70,0.058902,-0.092769
Galaxy66,1226.58,3212.31,-0.191326,0.035586
Galaxy67,1465.54,1572.61,0.607553,-0.181176
Galaxy68,2726.98,405.51,-0.173360,-0.116238
Galaxy69,2580.78,1616.96,0.055410,-0.299610
Galaxy70,2295.27,2700.46,0.128602,0.032975
Galaxy71,2655.36,1308.53,-0.224830,0.038746
Galaxy72,2613.79,3008.63,0.270996,0.054608
Galaxy73,3309.87,2371.03,-0.131371,-0.335309
Galaxy74,911.50,1250.78,-0.042232,-0.159174
Galaxy75,3049.94,1378.60,0.038255,0.118976
Galaxy76,1651.59,4195.73,-0.227630,-0.140358
